"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"sosbhnut  ","P",01/21/2009 8:06,1,1,1         ,1         ,"{TSH}",0.0560,<0>  ,0.0007,<-4> [SBL] ,0.0030,<0>  ,0.3120,<0>  ,0.3150,<0>  ,0.4100,<0>  ,
"sosbhnut  ","P",01/21/2009 8:09,1,1,1         ,2         ,"{TSH}",0.0560,<0>  ,0.0007,<-4> [SBL] ,0.0040,<0>  ,0.3100,<0>  ,0.3140,<0>  ,0.4300,<0>  ,
"sosbhnut  ","P",01/21/2009 8:12,1,1,1         ,3         ,"{TSH}",0.0570,<0>  ,0.0007,<-4> [SBL] ,0.0040,<0>  ,0.3130,<0>  ,0.3170,<0>  ,0.3500,<0>  ,
"sosbhnut  ","P",01/21/2009 15:48,1,1,1         ,1         ,"{TSL}",0.0340,<0>  ,0.0290,<0>  ,0.0040,<0>  ,0.2640,<0>  ,0.2680,<0>  ,0.6300,<0>  ,
"sosbhnut  ","P",01/21/2009 15:51,1,1,1         ,2         ,"{TSL}",0.0340,<0>  ,0.0270,<0>  ,0.0040,<0>  ,0.2660,<0>  ,0.2700,<0>  ,0.7900,<0>  ,
"sosbhnut  ","P",01/21/2009 15:53,1,1,1         ,3         ,"{TSL}",0.0340,<0>  ,0.0300,<0>  ,0.0040,<0>  ,0.2650,<0>  ,0.2690,<0>  ,0.6600,<0>  ,
"sosbhnut  ","P",02/05/2009 8:28,1,1,1         ,1         ,"{TSH}",0.0420,<0>  ,0.0030,<0>  ,0.0040,<0>  ,0.2200,<0>  ,0.2240,<0>  ,0.5600,<0>  ,
"sosbhnut  ","P",02/05/2009 8:30,1,1,1         ,2         ,"{TSH}",0.0420,<0>  ,0.0020,<0>  ,0.0030,<0>  ,0.2200,<0>  ,0.2230,<0>  ,0.4900,<0>  ,
"sosbhnut  ","P",02/05/2009 8:32,1,1,1         ,3         ,"{TSH}",0.0420,<0>  ,0.0010,<0>  ,0.0030,<0>  ,0.2190,<0>  ,0.2220,<0>  ,0.5100,<0>  ,
"sosbhnut  ","P",02/05/2009 15:49,1,1,1         ,1         ,"{TSL}",0.0380,<0>  ,0.0100,<0>  ,0.0040,<0>  ,0.2550,<0>  ,0.2590,<0>  ,0.9600,<0>  ,
"sosbhnut  ","P",02/05/2009 15:51,1,1,1         ,2         ,"{TSL}",0.0380,<0>  ,0.0080,<0>  ,0.0040,<0>  ,0.2520,<0>  ,0.2560,<0>  ,0.9300,<0>  ,
"sosbhnut  ","P",02/05/2009 15:53,1,1,1         ,3         ,"{TSL}",0.0380,<0>  ,0.0090,<0>  ,0.0040,<0>  ,0.2520,<0>  ,0.2560,<0>  ,0.9500,<0>  ,
"sosbhnut  ","P",03/24/2009 10:35,1,1,1         ,1         ,"{TSH}",0.0300,<0>  ,0.0100,<0>  ,0.0030,<0>  ,0.1340,<0>  ,0.1370,<0>  ,1.0000,<0>  ,
"sosbhnut  ","P",03/24/2009 10:37,1,1,1         ,2         ,"{TSH}",0.0310,<0>  ,0.0140,<0>  ,0.0030,<0>  ,0.1330,<0>  ,0.1360,<0>  ,9.7300,<1> [SRD] ,
"sosbhnut  ","P",03/24/2009 10:39,1,1,1         ,3         ,"{TSH}",0.0300,<0>  ,0.0110,<0>  ,0.0030,<0>  ,0.1310,<0>  ,0.1340,<0>  ,1.0300,<0>  ,
"sosbhnut  ","P",03/24/2009 17:25,1,1,1         ,1         ,"{TSL}",0.0260,<0>  ,0.0300,<0>  ,0.0040,<0>  ,0.2140,<0>  ,0.2180,<0>  ,1.9600,<0>  ,
"sosbhnut  ","P",03/24/2009 17:26,1,1,1         ,2         ,"{TSL}",0.0260,<0>  ,0.0300,<0>  ,0.0040,<0>  ,0.2140,<0>  ,0.2180,<0>  ,1.7500,<0>  ,
"sosbhnut  ","P",03/24/2009 17:27,1,1,1         ,3         ,"{TSL}",0.0250,<0>  ,0.0290,<0>  ,0.0030,<0>  ,0.2080,<0>  ,0.2110,<0>  ,2.3000,<0>  ,
"sosbhnut  ","P",04/28/2009 8:35,1,1,1         ,1         ,"{TSL}",0.0370,<0>  ,0.0100,<0>  ,0.0040,<0>  ,0.2010,<0>  ,0.2050,<0>  ,4.6800,<0>  ,
"sosbhnut  ","P",04/28/2009 8:37,1,1,1         ,2         ,"{TSL}",0.0370,<0>  ,0.0100,<0>  ,0.0040,<0>  ,0.2070,<0>  ,0.2110,<0>  ,4.9000,<0>  ,
