"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmfmnut  ","P",01/13/2010 10:11,1,1,1         ,1         ,"",0.0160,<0>  ,0.0310,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0063,<0>  ,4.5000,<0>  ,
"gtmfmnut  ","P",01/13/2010 10:12,1,1,1         ,2         ,"",0.0080,<0>  ,0.0190,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0076,<0>  ,5.1000,<0>  ,
"gtmfmnut  ","P",02/16/2010 15:46,1,1,1         ,1         ,"",0.0070,<0>  ,0.0210,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0102,<0>  ,1.3000,<-3> [GQD] ,
"gtmfmnut  ","P",02/16/2010 15:47,1,1,1         ,2         ,"",0.0070,<0>  ,0.0250,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0085,<0>  ,1.1000,<-3> [GQD] ,
"gtmfmnut  ","P",03/16/2010 14:28,1,1,1         ,1         ,"",0.0110,<0>  ,0.0320,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0084,<0>  ,3.4000,<0>  ,
"gtmfmnut  ","P",03/16/2010 14:29,1,1,1         ,2         ,"",0.0110,<0>  ,0.0340,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0067,<0>  ,6.5000,<-3> [GQD] ,
"gtmfmnut  ","P",04/14/2010 13:13,1,1,1         ,1         ,"",0.0110,<0>  ,0.0300,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0086,<0>  ,3.8000,<0>  ,
"gtmfmnut  ","P",04/14/2010 13:14,1,1,1         ,2         ,"",0.0110,<0>  ,0.0310,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0075,<0>  ,4.0000,<0>  ,
"gtmfmnut  ","P",05/11/2010 12:22,1,1,1         ,1         ,"",0.0100,<0>  ,0.0230,<0>  ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0048,<0>  ,7.2000,<0>  ,
"gtmfmnut  ","P",05/11/2010 12:23,1,1,1         ,2         ,"",0.0100,<0>  ,0.0177,<-4> [SBL] ,0.0100,<-4> [SBL] ,"",<-4> [SCB] ,0.0064,<0>  ,7.6000,<0>  ,
