"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"heekknut  ","P",01/05/2023 8:28,0,1,1         ,1         ,"{CPB} {PLR} {TSE} {WS0}",0.0054,<0>  ,0.0252,<0>  ,"","","","",0.0145,<0>  ,0.9400,<0>  ,
"heekknut  ","P",01/05/2023 8:29,0,1,1         ,2         ,"{CPB} {PLR} {TSE} {WS0}",0.0058,<0>  ,0.0235,<0>  ,"","","","",0.0130,<0>  ,0.7350,<0>  ,
"heekknut  ","P",02/02/2023 8:24,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {WS0}",0.0043,<0>  ,0.0270,<0>  ,"","","","",0.0129,<0>  ,0.7650,<0>  ,
"heekknut  ","P",02/02/2023 8:25,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {WS0}",0.0035,<0>  ,0.0294,<0>  ,"","","","",0.0131,<0>  ,0.5250,<0>  ,
"heekknut  ","P",03/07/2023 7:40,0,1,1         ,1         ,"{COC} {PLR} {TSE} {SSW} {WS2}",0.0051,<0>  ,0.0223,<0>  ,"","","","",0.0131,<0>  ,0.3035,<0>  ,
"heekknut  ","P",03/07/2023 7:41,0,1,1         ,2         ,"{COC} {PLR} {TSE} {SSW} {WS2}",0.0040,<0>  ,0.0226,<0>  ,"","","","",0.0093,<0>  ,0.4790,<0>  ,
"heekknut  ","P",04/04/2023 6:49,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {NE} {WS2}",0.0048,<0>  ,0.0112,<0>  ,"","","","",0.0079,<0>  ,0.1200,<1> (CHB) ,
"heekknut  ","P",04/04/2023 6:50,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {NE} {WS2}",0.0036,<0>  ,0.0105,<0>  ,"","","","",0.0073,<0>  ,0.1440,<1> (CHB) ,
"heekknut  ","P",05/04/2023 6:56,0,1,1         ,1         ,"{PNP} {TSE} {NE} {WS2}",0.0017,<1> (CHB) ,0.0042,<1> (CHB) ,"","","","",0.0053,<1> (CHB) ,0.2500,<1> (CHB) ,
"heekknut  ","P",05/04/2023 6:57,0,1,1         ,2         ,"{PNP} {TSE} {NE} {WS2}",0.0010,<1> (CHB) ,0.0040,<1> (CHB) ,"","","","",0.0050,<1> (CHB) ,0.3800,<1> (CHB) ,
"heekknut  ","P",06/05/2023 7:10,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {NE} {WS1}",0.0045,<1> (CHB) ,0.0057,<1> (CHB) ,"","","","",0.0095,<1> (CHB) ,0.4845,<1> (CHB) ,
"heekknut  ","P",06/05/2023 7:11,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {NE} {WS1}",0.0038,<1> (CHB) ,0.0046,<1> (CHB) ,"","","","",0.0101,<1> (CHB) ,0.3120,<1> (CHB) ,
"heekknut  ","P",07/03/2023 6:56,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {NE} {WS1}",0.0025,<1> (CHB) ,0.0095,<1> (CHB) ,"","","","",0.0048,<1> (CHB) ,0.2320,<1> (CHB) ,
"heekknut  ","P",07/03/2023 6:57,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {NE} {WS1}",0.0022,<1> (CHB) ,0.0090,<1> (CHB) ,"","","","",0.0045,<1> (CHB) ,0.2650,<1> (CHB) ,
"heekknut  ","P",08/01/2023 7:04,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {NE} {WS2}",0.0022,<1> (CHB) ,0.0081,<1> (CHB) ,"","","","",0.0051,<1> (CHB) ,0.2150,<1> (CHB) ,
"heekknut  ","P",08/01/2023 7:05,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {NE} {WS2}",0.0017,<1> (CHB) ,0.0079,<1> (CHB) ,"","","","",0.0048,<1> (CHB) ,0.2225,<1> (CHB) ,
"heekknut  ","P",08/30/2023 6:45,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {NE} {WS2}",0.0026,<1> (CHB) ,0.0072,<1> (CHB) ,"","","","",0.0079,<1> (CHB) ,0.2235,<1> (CHB) ,
"heekknut  ","P",08/30/2023 6:46,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {NE} {WS2}",0.0020,<1> (CHB) ,0.0066,<1> (CHB) ,"","","","",0.0018,<1> (CHB) ,0.5650,<1> (CHB) ,
"heekknut  ","P",09/29/2023 6:52,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {WS0}",0.0033,<1> (CHB) ,0.0097,<1> (CHB) ,"","","","",0.0080,<1> (CHB) ,0.3260,<1> (CHB) ,
"heekknut  ","P",09/29/2023 6:53,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {WS0}",0.0060,<1> (CHB) ,0.0081,<1> (CHB) ,"","","","",0.0083,<1> (CHB) ,0.5450,<1> (CHB) ,
"heekknut  ","P",10/26/2023 6:46,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {NW} {WS1}",0.0038,<1> (CHB) ,0.0248,<1> (CHB) ,"","","","",0.0315,<1> (CHB) ,0.6300,<1> (CHB) ,
"heekknut  ","P",10/26/2023 6:47,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {NW} {WS1}",0.0052,<1> (CHB) ,0.0195,<1> (CHB) ,"","","","",0.0185,<1> (CHB) ,0.4625,<1> (CHB) ,
"heekknut  ","P",11/27/2023 7:58,0,1,1         ,1         ,"{COC} {PLR} {TSE} {WS1}",0.0037,<1> (CHB) ,0.0120,<1> (CHB) ,"","","","",0.0116,<1> (CHB) ,0.6800,<1> (CHB) ,
"heekknut  ","P",11/27/2023 8:00,0,1,1         ,2         ,"{COC} {PLR} {TSE} {WS1}",0.0054,<1> (CHB) ,0.0133,<1> (CHB) ,"","","","",0.0156,<1> (CHB) ,0.6200,<1> (CHB) ,
"heekknut  ","P",12/11/2023 8:02,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {ENE} {WS1}",0.0048,<1> (CHB) ,0.0163,<1> (CHB) ,"","","","",0.0099,<1> (CHB) ,0.4540,<1> (CHB) ,
"heekknut  ","P",12/11/2023 8:03,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {ENE} {WS1}",0.0048,<1> (CHB) ,0.0193,<1> (CHB) ,"","","","",0.0107,<1> (CHB) ,0.5100,<1> (CHB) ,
