"StationCode","isSWMP","DatetimeStamp","Historical","ProvisionalPlus","Frequency","F_Record","ATemp","F_ATemp","RH","F_RH","BP","F_BP","WSpd","F_WSpd","MaxWSpd","F_MaxWSpd","MaxWSpdT","Wdir","F_Wdir","SDWDir","F_SDWDir","TotPAR","F_TotPAR","TotPrcp","F_TotPrcp","TotSoRad","F_TotSoRad",
"sostcmet  ","P",01/01/2025 7:00,0,1,15,"",9.1,<0> ,98,<0> ,1017,<0> ,0.3,<0> ,1.5,<0> ,"06:51",81,<0> ,21,<0> ,0.0,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 7:15,0,1,15,"",8.8,<0> ,98,<0> ,1017,<0> ,0.5,<0> ,1.3,<0> ,"07:03",93,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 7:30,0,1,15,"",8.7,<0> ,99,<0> ,1017,<0> ,0.1,<0> ,0.7,<0> ,"07:27",85,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 7:45,0,1,15,"",8.8,<0> ,99,<0> ,1017,<0> ,0.3,<0> ,1.9,<0> ,"07:37",121,<0> ,40,<0> ,0.8,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 8:00,0,1,15,"",8.9,<0> ,99,<0> ,1017,<0> ,1.5,<0> ,5.7,<0> ,"07:49",174,<0> ,34,<0> ,2.5,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 8:15,0,1,15,"",8.7,<0> ,98,<0> ,1017,<0> ,1.3,<0> ,3.1,<0> ,"08:05",177,<0> ,39,<0> ,7.9,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 8:30,0,1,15,"",8.4,<0> ,98,<0> ,1017,<0> ,0.6,<0> ,2.0,<0> ,"08:18",165,<0> ,36,<0> ,13.2,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 8:45,0,1,15,"",8.3,<0> ,98,<0> ,1017,<0> ,0.2,<0> ,1.2,<0> ,"08:40",152,<0> ,29,<0> ,15.7,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 9:00,0,1,15,"",8.2,<0> ,98,<0> ,1017,<0> ,0.0,<0> ,0.0,<0> ,"08:45",0,<0> ,0,<0> ,27.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 9:15,0,1,15,"",8.3,<0> ,99,<0> ,1017,<0> ,0.1,<0> ,0.9,<0> ,"09:14",214,<0> ,4,<0> ,50.0,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 9:30,0,1,15,"",8.4,<0> ,99,<0> ,1017,<0> ,0.4,<0> ,1.1,<0> ,"09:24",203,<0> ,16,<0> ,79.8,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 9:45,0,1,15,"",8.5,<0> ,99,<0> ,1017,<0> ,0.2,<0> ,0.8,<0> ,"09:40",220,<0> ,12,<0> ,87.8,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 10:00,0,1,15,"",8.6,<0> ,99,<0> ,1017,<0> ,0.1,<0> ,0.6,<0> ,"09:57",210,<0> ,14,<0> ,121.8,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 10:15,0,1,15,"",8.8,<0> ,99,<0> ,1017,<0> ,0.2,<0> ,0.8,<0> ,"10:13",244,<0> ,31,<0> ,147.4,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 10:30,0,1,15,"",8.8,<0> ,99,<0> ,1017,<0> ,0.1,<0> ,0.9,<0> ,"10:28",229,<0> ,9,<0> ,141.2,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 10:45,0,1,15,"",8.7,<0> ,99,<0> ,1016,<0> ,0.8,<0> ,2.0,<0> ,"10:34",219,<0> ,13,<0> ,118.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 11:00,0,1,15,"",8.7,<0> ,99,<0> ,1016,<0> ,0.4,<0> ,1.5,<0> ,"10:52",225,<0> ,15,<0> ,110.6,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 11:15,0,1,15,"",8.7,<0> ,99,<0> ,1016,<0> ,0.0,<0> ,0.4,<0> ,"11:12",228,<0> ,8,<0> ,108.6,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 11:30,0,1,15,"",8.8,<0> ,99,<0> ,1015,<0> ,0.1,<0> ,1.4,<0> ,"11:21",212,<0> ,13,<0> ,135.1,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 11:45,0,1,15,"",8.8,<0> ,99,<0> ,1015,<0> ,0.1,<0> ,0.7,<0> ,"11:44",234,<0> ,7,<0> ,150.2,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 12:00,0,1,15,"",8.8,<0> ,99,<0> ,1015,<0> ,0.3,<0> ,1.2,<0> ,"11:54",213,<0> ,13,<0> ,143.1,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 12:15,0,1,15,"",8.8,<0> ,99,<0> ,1015,<0> ,0.5,<0> ,1.6,<0> ,"12:04",214,<0> ,17,<0> ,124.7,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 12:30,0,1,15,"",8.9,<0> ,99,<0> ,1015,<0> ,0.3,<0> ,1.2,<0> ,"12:21",232,<0> ,22,<0> ,109.5,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 12:45,0,1,15,"",8.9,<0> ,99,<0> ,1014,<0> ,0.4,<0> ,1.8,<0> ,"12:35",212,<0> ,14,<0> ,132.7,<0> ,0.5,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 13:00,0,1,15,"",9.0,<0> ,99,<0> ,1014,<0> ,0.1,<0> ,1.5,<0> ,"12:45",204,<0> ,6,<0> ,137.1,<0> ,0.5,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 13:15,0,1,15,"",9.0,<0> ,99,<0> ,1014,<0> ,0.3,<0> ,1.5,<0> ,"13:10",194,<0> ,9,<0> ,84.7,<0> ,0.8,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 13:30,0,1,15,"",9.0,<0> ,99,<0> ,1014,<0> ,0.8,<0> ,1.7,<0> ,"13:25",198,<0> ,32,<0> ,93.9,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 13:45,0,1,15,"",9.0,<0> ,99,<0> ,1014,<0> ,0.3,<0> ,1.4,<0> ,"13:35",226,<0> ,14,<0> ,97.4,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 14:00,0,1,15,"",9.3,<0> ,99,<0> ,1013,<0> ,0.3,<0> ,2.2,<0> ,"13:59",243,<0> ,48,<0> ,93.3,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 14:15,0,1,15,"",11.3,<0> ,100,<0> ,1013,<0> ,3.5,<0> ,8.3,<0> ,"14:14",186,<0> ,39,<0> ,118.6,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 14:30,0,1,15,"",12.3,<0> ,99,<0> ,1013,<0> ,4.2,<0> ,8.2,<0> ,"14:17",186,<0> ,27,<0> ,155.2,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 14:45,0,1,15,"",12.4,<0> ,98,<0> ,1013,<0> ,4.0,<0> ,8.6,<0> ,"14:33",190,<0> ,27,<0> ,140.8,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 15:00,0,1,15,"",12.5,<0> ,98,<0> ,1013,<0> ,4.6,<0> ,7.8,<0> ,"14:48",185,<0> ,30,<0> ,122.8,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 15:15,0,1,15,"",12.5,<0> ,98,<0> ,1013,<0> ,4.1,<0> ,12.5,<0> ,"15:04",187,<0> ,26,<0> ,80.9,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 15:30,0,1,15,"",12.3,<0> ,97,<0> ,1014,<0> ,5.0,<0> ,9.6,<0> ,"15:21",183,<0> ,28,<0> ,65.7,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 15:45,0,1,15,"",12.2,<0> ,97,<0> ,1014,<0> ,5.1,<0> ,11.2,<0> ,"15:36",191,<0> ,24,<0> ,58.3,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 16:00,0,1,15,"",11.9,<0> ,97,<0> ,1014,<0> ,4.1,<0> ,9.4,<0> ,"15:57",192,<0> ,32,<0> ,47.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 16:15,0,1,15,"",11.8,<0> ,97,<0> ,1015,<0> ,4.1,<0> ,8.7,<0> ,"16:13",196,<0> ,26,<0> ,30.7,<0> ,0.3,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 16:30,0,1,15,"",11.8,<0> ,97,<0> ,1015,<0> ,3.9,<0> ,7.6,<0> ,"16:19",193,<0> ,26,<0> ,15.1,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 16:45,0,1,15,"",11.9,<0> ,98,<0> ,1014,<0> ,3.8,<0> ,8.8,<0> ,"16:33",190,<0> ,26,<0> ,7.7,<0> ,0.5,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 17:00,0,1,15,"",11.9,<0> ,98,<0> ,1014,<0> ,3.5,<0> ,7.6,<0> ,"16:49",190,<0> ,28,<0> ,2.7,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 17:15,0,1,15,"",12.0,<0> ,97,<0> ,1015,<0> ,4.3,<0> ,8.6,<0> ,"17:00",193,<0> ,23,<0> ,0.8,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 17:30,0,1,15,"",12.0,<0> ,97,<0> ,1015,<0> ,4.1,<0> ,8.9,<0> ,"17:18",184,<0> ,29,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 17:45,0,1,15,"",12.0,<0> ,97,<0> ,1015,<0> ,3.7,<0> ,9.9,<0> ,"17:44",191,<0> ,27,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 18:00,0,1,15,"",12.1,<0> ,97,<0> ,1015,<0> ,3.5,<0> ,9.9,<0> ,"17:52",184,<0> ,29,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 18:15,0,1,15,"",12.1,<0> ,96,<0> ,1015,<0> ,4.0,<0> ,9.5,<0> ,"18:01",187,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 18:30,0,1,15,"",12.1,<0> ,96,<0> ,1015,<0> ,4.3,<0> ,8.2,<0> ,"18:28",193,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 18:45,0,1,15,"",12.2,<0> ,96,<0> ,1016,<0> ,4.3,<0> ,8.6,<0> ,"18:34",196,<0> ,24,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 19:00,0,1,15,"",12.2,<0> ,95,<0> ,1016,<0> ,4.1,<0> ,8.6,<0> ,"18:45",189,<0> ,24,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 19:15,0,1,15,"",12.2,<0> ,95,<0> ,1016,<0> ,3.8,<0> ,7.4,<0> ,"19:00",188,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 19:30,0,1,15,"",12.2,<0> ,95,<0> ,1017,<0> ,3.7,<0> ,7.8,<0> ,"19:23",191,<0> ,33,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 19:45,0,1,15,"",12.2,<0> ,95,<0> ,1017,<0> ,3.2,<0> ,6.4,<0> ,"19:30",191,<0> ,33,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 20:00,0,1,15,"",12.1,<0> ,95,<0> ,1018,<0> ,3.6,<0> ,7.0,<0> ,"19:54",198,<0> ,28,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 20:15,0,1,15,"",12.1,<0> ,95,<0> ,1018,<0> ,3.6,<0> ,8.6,<0> ,"20:05",205,<0> ,19,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 20:30,0,1,15,"",12.0,<0> ,95,<0> ,1018,<0> ,3.3,<0> ,6.1,<0> ,"20:24",203,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 20:45,0,1,15,"",12.0,<0> ,94,<0> ,1018,<0> ,3.1,<0> ,5.5,<0> ,"20:38",205,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 21:00,0,1,15,"",12.0,<0> ,94,<0> ,1018,<0> ,2.9,<0> ,5.9,<0> ,"20:59",188,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 21:15,0,1,15,"",12.0,<0> ,94,<0> ,1018,<0> ,3.2,<0> ,7.3,<0> ,"21:01",193,<0> ,24,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 21:30,0,1,15,"",11.9,<0> ,94,<0> ,1018,<0> ,3.1,<0> ,6.8,<0> ,"21:23",206,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 21:45,0,1,15,"",11.8,<0> ,95,<0> ,1019,<0> ,2.9,<0> ,5.8,<0> ,"21:34",201,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 22:00,0,1,15,"",11.7,<0> ,95,<0> ,1019,<0> ,2.9,<0> ,6.0,<0> ,"21:51",198,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 22:15,0,1,15,"",11.5,<0> ,95,<0> ,1019,<0> ,2.9,<0> ,5.0,<0> ,"22:05",202,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 22:30,0,1,15,"",11.4,<0> ,95,<0> ,1019,<0> ,2.2,<0> ,5.0,<0> ,"22:26",203,<0> ,21,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 22:45,0,1,15,"",11.5,<0> ,95,<0> ,1019,<0> ,2.5,<0> ,5.1,<0> ,"22:35",184,<0> ,25,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 23:00,0,1,15,"",11.6,<0> ,95,<0> ,1019,<0> ,1.9,<0> ,5.4,<0> ,"22:56",190,<0> ,33,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 23:15,0,1,15,"",11.7,<0> ,95,<0> ,1019,<0> ,1.8,<0> ,4.7,<0> ,"23:05",170,<0> ,41,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 23:30,0,1,15,"",11.7,<0> ,95,<0> ,1020,<0> ,1.8,<0> ,3.7,<0> ,"23:16",174,<0> ,32,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/01/2025 23:45,0,1,15,"",11.5,<0> ,95,<0> ,1020,<0> ,0.7,<0> ,2.0,<0> ,"23:34",185,<0> ,28,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 0:00,0,1,15,"",11.3,<0> ,96,<0> ,1020,<0> ,0.2,<0> ,0.9,<0> ,"23:52",100,<0> ,26,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 0:15,0,1,15,"",11.2,<0> ,96,<0> ,1020,<0> ,0.1,<0> ,0.8,<0> ,"00:00",80,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 0:30,0,1,15,"",11.2,<0> ,97,<0> ,1020,<0> ,0.1,<0> ,0.6,<0> ,"00:25",94,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 0:45,0,1,15,"",10.8,<0> ,97,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"00:30",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 1:00,0,1,15,"",10.5,<0> ,97,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"00:45",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 1:15,0,1,15,"",10.5,<0> ,98,<0> ,1020,<0> ,0.2,<0> ,0.6,<0> ,"01:08",77,<0> ,2,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 1:30,0,1,15,"",10.2,<0> ,98,<0> ,1020,<0> ,0.0,<0> ,0.5,<0> ,"01:21",84,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 1:45,0,1,15,"",9.8,<0> ,98,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"01:30",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 2:00,0,1,15,"",9.9,<0> ,98,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"01:45",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 2:15,0,1,15,"",9.8,<0> ,98,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"02:00",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 2:30,0,1,15,"",9.9,<0> ,98,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"02:15",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 2:45,0,1,15,"",10.0,<0> ,99,<0> ,1020,<0> ,0.0,<0> ,0.0,<0> ,"02:30",0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 3:00,0,1,15,"",10.1,<0> ,99,<0> ,1020,<0> ,0.0,<0> ,0.6,<0> ,"02:59",243,<0> ,17,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 3:15,0,1,15,"",10.1,<0> ,99,<0> ,1020,<0> ,0.0,<0> ,0.5,<0> ,"03:01",255,<0> ,2,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 3:30,0,1,15,"",10.2,<0> ,99,<0> ,1019,<0> ,0.2,<0> ,0.7,<0> ,"03:28",217,<0> ,10,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 3:45,0,1,15,"",10.2,<0> ,99,<0> ,1019,<0> ,0.3,<0> ,0.8,<0> ,"03:42",176,<0> ,55,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 4:00,0,1,15,"",10.2,<0> ,99,<0> ,1019,<0> ,0.5,<0> ,1.5,<0> ,"03:54",179,<0> ,31,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 4:15,0,1,15,"",10.2,<0> ,99,<0> ,1019,<0> ,0.3,<0> ,1.4,<0> ,"04:01",187,<0> ,16,<0> ,0.0,<0> ,0.0,<0> ,"",<-1> ,
"sostcmet  ","P",01/02/2025 4:30,0,1,15,"",10.2,<0> ,99,<0> ,1019,<0> ,0.2,<0> ,0.6,<0> ,"04:20",209,<0> ,9,<0> ,0.0,<0> ,0.5,<0> ,"",<-1> ,
