"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmssnut  ","P",01/09/2023 10:50,1,1,1         ,1         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.2000,<0>  ,
"gtmssnut  ","P",01/09/2023 10:53,1,1,1         ,2         ,"",0.0040,<-4> [SBL] ,0.0060,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.4000,<0>  ,
"gtmssnut  ","P",02/07/2023 10:44,1,1,1         ,1         ,"",0.0050,<0>  ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.2000,<1> (CSM) ,
"gtmssnut  ","P",02/07/2023 10:46,1,1,1         ,2         ,"",0.0070,<0>  ,0.0040,<0>  ,"","","","",0.0040,<-4> [SBL] ,4.9000,<0>  ,
"gtmssnut  ","P",03/07/2023 10:32,1,1,1         ,1         ,"",0.0090,<0>  ,0.0120,<0>  ,"","","","",0.0060,<0>  ,5.0000,<0>  ,
"gtmssnut  ","P",03/07/2023 10:34,1,1,1         ,2         ,"",0.0120,<0>  ,0.0110,<0>  ,"","","","",0.0070,<0>  ,4.7000,<0>  ,
"gtmssnut  ","P",04/04/2023 9:15,1,1,1         ,1         ,"",0.0090,<0>  ,0.0110,<0>  ,"","","","",0.0040,<0>  ,4.1000,<0>  ,
"gtmssnut  ","P",04/04/2023 9:16,1,1,1         ,2         ,"",0.0090,<0>  ,0.0100,<0>  ,"","","","",0.0050,<0>  ,4.1000,<0>  ,
"gtmssnut  ","P",05/02/2023 8:50,1,1,1         ,1         ,"",0.0300,<0>  ,0.0730,<0>  ,"","","","",0.0660,<0>  ,5.4000,<0>  ,
"gtmssnut  ","P",05/02/2023 8:52,1,1,1         ,2         ,"",0.0300,<0>  ,0.0760,<0>  ,"","","","",0.0680,<0>  ,5.3000,<0>  ,
"gtmssnut  ","P",06/05/2023 10:20,1,1,1         ,1         ,"",0.0060,<0>  ,0.0050,<0>  ,"","","","",0.0060,<0>  ,5.0000,<0>  ,
"gtmssnut  ","P",06/05/2023 10:22,1,1,1         ,2         ,"",0.0070,<0>  ,0.0070,<0>  ,"","","","",0.0070,<0>  ,4.9000,<0>  ,
"gtmssnut  ","P",07/18/2023 10:15,1,1,1         ,1         ,"",0.0190,<0>  ,0.0470,<0>  ,"","","","",0.0180,<0>  ,7.3000,<0>  ,
"gtmssnut  ","P",07/18/2023 10:16,1,1,1         ,2         ,"",0.0190,<0>  ,0.0460,<0>  ,"","","","",0.0170,<0>  ,6.2000,<0>  ,
"gtmssnut  ","P",08/01/2023 9:36,1,1,1         ,1         ,"",0.0360,<1> (CSM) ,0.0680,<0>  ,"","","","",0.0150,<0>  ,5.8000,<0>  ,
"gtmssnut  ","P",08/01/2023 9:39,1,1,1         ,2         ,"",0.0220,<0>  ,0.0510,<0>  ,"","","","",0.0140,<0>  ,5.9000,<0>  ,
"gtmssnut  ","P",09/12/2023 8:11,1,1,1         ,1         ,"",0.0230,<0>  ,0.0360,<0>  ,"","","","",0.0230,<0>  ,4.5000,<0>  ,
"gtmssnut  ","P",09/12/2023 8:13,1,1,1         ,2         ,"",0.0240,<0>  ,0.0370,<0>  ,"","","","",0.0230,<0>  ,4.7000,<0>  ,
"gtmssnut  ","P",10/16/2023 11:09,1,1,1         ,1         ,"",0.0120,<0>  ,0.0100,<0>  ,"","","","",0.0040,<-4> [SBL] ,7.9000,<0>  ,
"gtmssnut  ","P",10/16/2023 11:10,1,1,1         ,2         ,"",0.0130,<0>  ,0.0110,<0>  ,"","","","",0.0050,<0>  ,7.2000,<0>  ,
"gtmssnut  ","P",11/07/2023 11:41,1,1,1         ,1         ,"",0.0290,<0>  ,0.0350,<0>  ,"","","","",0.0420,<0>  ,2.8000,<0>  ,
"gtmssnut  ","P",11/07/2023 11:44,1,1,1         ,2         ,"",0.0290,<0>  ,0.0320,<0>  ,"","","","",0.0420,<0>  ,2.9000,<0>  ,
"gtmssnut  ","P",12/12/2023 9:32,1,1,1         ,1         ,"",0.0110,<0>  ,0.0080,<0>  ,"","","","",0.0070,<0>  ,6.9000,<0>  ,
"gtmssnut  ","P",12/12/2023 9:34,1,1,1         ,2         ,"",0.0120,<0>  ,0.0080,<0>  ,"","","","",0.0080,<0>  ,6.2000,<0>  ,
