"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmfmnut  ","P",01/04/2022 10:28,1,1,1         ,1         ,"",0.0090,<0>  ,0.0130,<0>  ,"","","","",0.0110,<0>  ,5.0000,<0>  ,
"gtmfmnut  ","P",01/04/2022 10:32,1,1,1         ,2         ,"",0.0080,<0>  ,0.0120,<0>  ,"","","","",0.0100,<0>  ,5.4000,<0>  ,
"gtmfmnut  ","P",02/01/2022 8:59,1,1,1         ,1         ,"",0.0090,<0>  ,0.0070,<0>  ,"","","","",0.0080,<0>  ,4.3000,<0>  ,
"gtmfmnut  ","P",02/01/2022 9:01,1,1,1         ,2         ,"",0.0100,<0>  ,0.0030,<0>  ,"","","","",0.0060,<0>  ,4.3000,<0>  ,
"gtmfmnut  ","P",03/02/2022 8:46,1,1,1         ,1         ,"",0.0040,<0>  ,0.0160,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,4.3000,<0>  ,
"gtmfmnut  ","P",03/02/2022 8:48,1,1,1         ,2         ,"",0.0040,<0>  ,0.0040,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,4.2000,<0>  ,
"gtmfmnut  ","P",04/13/2022 7:25,1,1,1         ,1         ,"",0.0190,<0>  ,0.0340,<0>  ,"","","","",0.0110,<0>  ,4.5000,<0>  ,
"gtmfmnut  ","P",04/13/2022 7:26,1,1,1         ,2         ,"",0.0200,<0>  ,0.0310,<0>  ,"","","","",0.0110,<0>  ,4.5000,<0>  ,
"gtmfmnut  ","P",05/02/2022 10:36,1,1,1         ,1         ,"",0.0100,<0>  ,0.0100,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.8000,<0>  ,
"gtmfmnut  ","P",05/02/2022 10:38,1,1,1         ,2         ,"",0.0110,<0>  ,0.0050,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.3000,<0>  ,
"gtmfmnut  ","P",06/14/2022 8:16,1,1,1         ,1         ,"",0.0110,<0>  ,0.0130,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.8000,<0>  ,
"gtmfmnut  ","P",06/14/2022 8:18,1,1,1         ,2         ,"",0.0110,<0>  ,0.0090,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.2000,<0>  ,
"gtmfmnut  ","P",07/12/2022 7:15,1,1,1         ,1         ,"",0.0170,<0>  ,0.0200,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.7000,<0>  ,
"gtmfmnut  ","P",07/12/2022 7:17,1,1,1         ,2         ,"",0.0140,<0>  ,0.0100,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.5000,<0>  ,
"gtmfmnut  ","P",08/09/2022 6:49,1,1,1         ,1         ,"",0.0190,<0>  ,0.0360,<0>  ,"","","","",0.0040,<-4> [SBL] ,3.3000,<0>  ,
"gtmfmnut  ","P",08/09/2022 6:51,1,1,1         ,2         ,"",0.0190,<0>  ,0.0280,<0>  ,"","","","",0.0040,<-4> [SBL] ,3.3000,<0>  ,
"gtmfmnut  ","P",09/12/2022 10:10,1,1,1         ,1         ,"",0.0110,<0>  ,0.0400,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,4.0000,<0>  ,
"gtmfmnut  ","P",09/12/2022 10:13,1,1,1         ,2         ,"",0.0110,<0>  ,0.0080,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,3.6000,<0>  ,
"gtmfmnut  ","P",10/10/2022 8:42,1,1,1         ,1         ,"",0.0080,<0>  ,0.0140,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.4000,<0>  ,
"gtmfmnut  ","P",10/10/2022 8:44,1,1,1         ,2         ,"",0.0080,<0>  ,0.0090,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.0000,<0>  ,
"gtmfmnut  ","P",11/08/2022 9:03,1,1,1         ,1         ,"{NE}",0.0100,<0>  ,0.0110,<0>  ,"","","","",0.0040,<-4> [SBL] ,4.2000,<0>  ,
"gtmfmnut  ","P",11/08/2022 9:05,1,1,1         ,2         ,"{NE}",0.0110,<0>  ,0.0100,<0>  ,"","","","",0.0040,<-4> [SBL] ,4.4000,<0>  ,
"gtmfmnut  ","P",12/06/2022 8:38,1,1,1         ,1         ,"",0.0130,<0>  ,0.0230,<0>  ,"","","","",0.0050,<0>  ,1.9000,<0>  ,
"gtmfmnut  ","P",12/06/2022 8:40,1,1,1         ,2         ,"",0.0120,<0>  ,0.0220,<0>  ,"","","","",0.0050,<0>  ,1.6000,<0>  ,
