"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmpinut  ","P",01/04/2022 12:46,1,1,1         ,1         ,"",0.0150,<0>  ,0.0090,<0>  ,"","","","",0.0120,<0>  ,6.8000,<0>  ,
"gtmpinut  ","P",01/04/2022 12:50,1,1,1         ,2         ,"",0.0150,<0>  ,0.0100,<0>  ,"","","","",0.0120,<0>  ,6.7000,<0>  ,
"gtmpinut  ","P",02/01/2022 11:27,1,1,1         ,1         ,"{CIF}",0.0180,<0>  ,0.0050,<0>  ,"","","","",0.0060,<0>  ,3.3000,<0>  ,
"gtmpinut  ","P",02/01/2022 11:29,1,1,1         ,2         ,"{CIF}",0.0200,<0>  ,0.0020,<0>  ,"","","","",0.0060,<0>  ,3.3000,<0>  ,
"gtmpinut  ","P",03/02/2022 11:21,1,1,1         ,1         ,"",0.0160,<0>  ,0.0120,<0>  ,"","","","",0.0040,<-4> [SBL] ,5.0000,<0>  ,
"gtmpinut  ","P",03/02/2022 11:22,1,1,1         ,2         ,"",0.0160,<0>  ,0.0110,<0>  ,"","","","",0.0040,<-4> [SBL] ,4.0000,<0>  ,
"gtmpinut  ","P",04/13/2022 10:02,1,1,1         ,1         ,"",0.0190,<0>  ,0.0090,<0>  ,"","","","",0.0040,<-4> [SBL] ,18.0000,<0>  ,
"gtmpinut  ","P",04/13/2022 10:04,1,1,1         ,2         ,"",0.0210,<0>  ,0.0070,<0>  ,"","","","",0.0040,<-4> [SBL] ,19.0000,<0>  ,
"gtmpinut  ","P",05/02/2022 13:10,1,1,1         ,1         ,"",0.0220,<0>  ,0.0080,<0>  ,"","","","",0.0040,<-4> [SBL] ,13.0000,<0>  ,
"gtmpinut  ","P",05/02/2022 13:12,1,1,1         ,2         ,"",0.0200,<0>  ,0.0080,<0>  ,"","","","",0.0040,<-4> [SBL] ,13.0000,<0>  ,
"gtmpinut  ","P",06/14/2022 10:59,1,1,1         ,1         ,"",0.0300,<0>  ,0.0220,<0>  ,"","","","",0.0040,<-4> [SBL] ,14.0000,<0>  ,
"gtmpinut  ","P",06/14/2022 11:03,1,1,1         ,2         ,"",0.0320,<0>  ,0.0160,<0>  ,"","","","",0.0040,<-4> [SBL] ,11.0000,<0>  ,
"gtmpinut  ","P",07/12/2022 9:35,1,1,1         ,1         ,"",0.0260,<0>  ,0.0280,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,16.0000,<0>  ,
"gtmpinut  ","P",07/12/2022 9:37,1,1,1         ,2         ,"",0.0260,<0>  ,0.0120,<1> [SRD] ,"","","","",0.0040,<-4> [SBL] ,16.0000,<0>  ,
"gtmpinut  ","P",08/09/2022 9:13,1,1,1         ,1         ,"",0.0370,<0>  ,0.0100,<0>  ,"","","","",0.0040,<-4> [SBL] ,13.0000,<0>  ,
"gtmpinut  ","P",08/09/2022 9:15,1,1,1         ,2         ,"",0.0360,<0>  ,0.0110,<0>  ,"","","","",0.0040,<-4> [SBL] ,14.0000,<0>  ,
"gtmpinut  ","P",09/12/2022 12:15,1,1,1         ,1         ,"",0.0270,<0>  ,0.0570,<0>  ,"","","","",0.0230,<0>  ,5.2000,<0>  ,
"gtmpinut  ","P",09/12/2022 12:18,1,1,1         ,2         ,"",0.0300,<0>  ,0.0580,<0>  ,"","","","",0.0220,<0>  ,5.3000,<0>  ,
"gtmpinut  ","P",10/10/2022 11:00,1,1,1         ,1         ,"{CIF}",0.0250,<0>  ,0.0300,<0>  ,"","","","",0.0190,<0>  ,5.2000,<0>  ,
"gtmpinut  ","P",10/10/2022 11:03,1,1,1         ,2         ,"{CIF}",0.0210,<0>  ,0.0290,<0>  ,"","","","",0.0200,<0>  ,5.4000,<0>  ,
"gtmpinut  ","P",11/08/2022 11:51,1,1,1         ,1         ,"{NE}",0.0240,<0>  ,0.0350,<0>  ,"","","","",0.0170,<0>  ,3.9000,<0>  ,
"gtmpinut  ","P",11/08/2022 11:53,1,1,1         ,2         ,"{NE}",0.0250,<0>  ,0.0330,<0>  ,"","","","",0.0170,<0>  ,4.0000,<0>  ,
"gtmpinut  ","P",12/06/2022 10:29,1,1,1         ,1         ,"",0.0240,<0>  ,0.0340,<0>  ,"","","","",0.0180,<0>  ,3.1000,<0>  ,
"gtmpinut  ","P",12/06/2022 10:30,1,1,1         ,2         ,"",0.0250,<0>  ,0.0370,<0>  ,"","","","",0.0180,<0>  ,3.3000,<0>  ,
