"station","date","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total"
"pdbnnwq",1996-08-16,24,16.2,18.55,18.9,18.0166666666667,0.959921494374576,1.3,24,38.88,39.19,39.47,39.1729166666667,0.177481883133405,0.260000000000005,24,24.8,25,25.2,25.0083333333333,0.1282547284209,0.200000000000003,24,48.4,97.45,166.7,101.620833333333,35.3531251821522,55.75,24,4.1,8,13.4,8.24166666666667,2.78706900222948,4.3,24,0.11,0.11,0.14,0.115416666666667,0.00832970935693524,0.01,24,7.9,8.2,8.4,8.1875,0.165009881127056,0.225000000000001,24,3,4,20,5,3.38795821543968,1,24,0,24,2
"pdbnnwq",1996-08-17,48,14,17.6,21.9,17.7125,2.64652522086619,5.125,48,38.33,39.06,39.95,39.0629166666667,0.363651448349274,0.417499999999997,48,24.4,24.9,25.6,24.9208333333333,0.262523217480497,0.300000000000001,48,26,84.5,242.1,98.1333333333333,64.2626437044612,106.55,48,2.3,7.05,18.4,7.82291666666667,4.80714183155152,8.225,48,0.12,0.14,0.16,0.140833333333333,0.0123483711275433,0.02,48,7.6,8.15,8.7,8.08541666666667,0.357288597416671,0.7,48,3,4,8,4.41666666666667,1.1076779110418,1,48,0,48,18
"pdbnnwq",1996-08-18,48,15.3,17.7,20.8,17.79375,1.66124872924723,3.025,48,38.73,39.07,39.35,39.0658333333333,0.169402370469151,0.227499999999999,48,24.7,24.9,25.1,24.925,0.122908026502436,0.100000000000001,48,22.6,74.55,224.4,88.1833333333333,55.7334436186089,95.25,48,1.9,6.25,17.4,7.09375,4.30503941465141,7.325,48,0.15,0.17,0.19,0.170416666666667,0.0116615997102207,0.02,48,7.7,8.1,8.6,8.09583333333333,0.290969277703636,0.600000000000001,48,2,4,9,3.83333333333333,1.31008093518591,1,48,1,48,21
"pdbnnwq",1996-08-19,48,15.5,17.6,20.5,17.9291666666667,1.68358259512562,3.275,48,38.91,39.195,39.7,39.2622916666667,0.243993717946104,0.424999999999997,48,24.8,25,25.4,25.0729166666667,0.175934687268876,0.300000000000001,48,22.3,65.1,188.4,88.2854166666667,53.6437499664313,92.25,48,1.9,5.4,14.6,7.08125,4.11094316713382,7.375,48,0.14,0.15,0.17,0.153125,0.00748224849581939,0.01,48,7.8,8.1,8.6,8.14791666666667,0.287312998079182,0.5,48,2,4,8,3.79166666666667,0.898185720579259,1,48,1,48,21
"pdbnnwq",1996-08-20,48,16.8,19.5,22.7,19.4854166666667,1.96479543446405,3.55,48,39.21,39.445,39.95,39.5377083333333,0.213015228536958,0.375,48,25,25.2,25.5,25.2645833333333,0.148021826069359,0.299999999999997,48,27.2,64.75,170.4,86.0395833333333,46.032572831907,81.7,48,2.3,5.25,12.7,6.69375,3.38264697122163,6.125,48,0.17,0.21,0.24,0.20125,0.0225619713941732,0.04,48,7.9,8.15,8.5,8.14791666666667,0.194596782608085,0.325000000000001,48,2,4,5,3.66666666666667,0.753243577154709,1,48,0,48,23
"pdbnnwq",1996-08-21,48,16.8,19.1,22.3,19.4708333333333,1.8061312048348,3.15,48,39.2,39.65,39.98,39.6279166666667,0.172835653499408,0.2425,48,25,25.3,25.6,25.3145833333333,0.130448625794338,0.0999999999999979,48,27.4,76,228.7,100.114583333333,70.6357271712707,131.95,48,2.3,6.1,17.2,7.75,5.2500455925072,9.925,48,0.14,0.18,0.24,0.183541666666667,0.0268557679000908,0.02,48,7.9,8.15,8.7,8.25,0.260114541054677,0.5,48,2,4,8,3.85416666666667,1.25460145970545,1,48,0,48,20
"pdbnnwq",1996-08-22,48,16.7,19.45,24.4,20.03125,2.67900872823465,5.25,48,39.07,39.565,39.94,39.5185416666667,0.272146624930373,0.5075,48,24.9,25.25,25.6,25.24375,0.194505647240667,0.299999999999997,48,21.1,63.45,226.2,93.5020833333333,75.3511057948292,132.6,48,1.8,4.85,16.4,7.08125,5.44924965554989,9.675,48,0.09,0.105,0.19,0.120833333333333,0.0342601644077816,0.0225,48,7.8,8.2,8.8,8.23541666666667,0.318566993076832,0.550000000000001,48,2,4,6,3.75,0.956500714595278,1,48,6,48,24
"pdbnnwq",1996-08-23,48,16.5,20.4,24.8,20.59375,2.72641969654383,5.15,48,38.65,39.43,40.43,39.435625,0.42389233001649,0.719999999999999,48,24.6,25.1,25.9,25.1666666666667,0.304108976361347,0.5,48,17.2,53.5,201.2,83.9833333333333,67.4050422172708,134.975,48,1.4,4.1,14.6,6.29791666666667,4.8519129626533,9.9,48,0.05,0.065,0.13,0.0804166666666667,0.0283562693982195,0.03,48,7.6,8.15,8.6,8.15625,0.347579012906082,0.6,48,2,3,10,3.77083333333333,1.34068231808068,1,48,16,48,25
"pdbnnwq",1996-08-24,48,16.5,21,24.7,20.975,2.49770107064434,4.875,48,38.19,39.27,40,39.2610416666667,0.455422364560463,0.670000000000002,48,24.3,25,25.6,25.05,0.3235442026429,0.5,48,14.9,54.25,204.3,79.1041666666667,66.1000594145719,115.225,48,1.2,4.2,14.7,5.90416666666667,4.77689288908165,8.325,48,0.02,0.04,0.1,0.0510416666666667,0.0286757057330902,0.045,48,7.7,8.1,8.7,8.14583333333333,0.326788586309014,0.525,48,2,3,5,3.4375,0.649263084728748,1,48,18,48,26
"pdbnnwq",1996-08-25,48,17.8,21.4,23.6,20.9979166666667,1.80419010926083,3.425,48,38.22,39.435,39.89,39.3358333333333,0.42417797014297,0.762500000000003,48,24.3,25.15,25.5,25.10625,0.29492606357988,0.525000000000002,48,15.7,52.65,202,80.8583333333333,67.0436181719681,123.35,48,1.2,3.95,15,6.09375,4.94339904811823,9.175,48,-0.02,0,0.06,0.0108333333333333,0.0335700812422301,0.08,48,7.6,8,8.7,8.13541666666667,0.333574823870998,0.5,48,2,3,5,3.27083333333333,0.843992117875197,1,48,15,48,26
"pdbnnwq",1996-08-26,48,17.3,20.55,23.4,20.4166666666667,1.80381785811324,3.175,48,38.29,38.95,41,39.168125,0.673860444703627,0.947499999999998,48,24.4,24.9,26.2,24.9916666666667,0.467602910886474,0.625000000000004,48,16,39.45,171.4,58.6145833333333,46.6213173302721,58.25,48,1.3,3.1,12.6,4.46666666666667,3.41743547828294,4.275,48,-0.05,-0.02,0.03,-0.0120833333333333,0.0277495128064063,0.06,48,7.6,7.8,8.6,7.9375,0.305011335680524,0.499999999999999,48,1,3,8,2.91666666666667,1.18201654834752,1,48,14,48,31
"pdbnnwq",1996-08-27,48,16.8,18.5,19,18.2270833333333,0.635053887253918,1.025,48,38.22,38.58,39.78,38.7808333333333,0.466343099578865,0.574999999999996,48,24.3,24.6,25.4,24.7333333333333,0.3237633318266,0.399999999999999,48,17.8,40.4,75.8,42.91875,20.6688341419451,40.975,48,1.5,3.3,6.1,3.475,1.64749971749586,3.3,48,-0.02,0.03,0.07,0.0241666666666667,0.0287197265835777,0.05,48,7.5,7.6,8.1,7.70833333333333,0.172384198976407,0.2,48,1,3,6,3.08333333333333,1.1076779110418,2,48,14,48,34
"pdbnnwq",1996-08-28,48,17.8,20,23.7,20.0729166666667,2.00804123710871,3.675,48,37.93,38.64,39.99,38.715625,0.522933241945772,0.720000000000006,48,24.1,24.6,25.6,24.6770833333333,0.365676047385122,0.5,48,16.4,46.55,206.5,71.91875,56.1022381934905,71.4,48,1.3,3.75,15.3,5.5125,4.11295953909259,5.65,48,0.04,0.08,0.12,0.0775,0.0207825622486021,0.03,48,7.4,7.6,8.1,7.67916666666667,0.192363058042054,0.324999999999999,48,2,3.5,18,3.8125,2.35793138694321,1,48,8,48,31
"pdbnnwq",1996-08-29,48,19.4,21.05,25.3,21.88125,1.8227470792443,2.95,48,38.28,39.3,39.87,39.1845833333333,0.475533108824877,0.527499999999996,48,24.3,25.1,25.4,24.9854166666667,0.328108430010525,0.325000000000003,48,17.2,44.9,239.7,80.4916666666667,72.5135492352639,71.65,48,1.4,3.5,17.2,5.95625,5.20208249012283,5.375,48,0.01,0.045,0.11,0.0595833333333333,0.0406834345154343,0.08,48,7.6,7.8,8.3,7.8625,0.179390220089696,0.2,48,3,4,6,3.8125,0.891001110394036,1,48,12,48,28
"pdbnnwq",1996-08-30,48,17.5,19.25,20.7,19.1083333333333,0.86856039693309,1.425,48,37.25,38.565,39.11,38.57125,0.335499785965623,0.490000000000009,48,23.7,24.6,25,24.5875,0.235764938833107,0.400000000000002,48,18.4,48.65,179.5,61.6020833333333,40.3663936988211,46.475,48,1.5,3.9,13.9,4.875,3.11888550743862,3.575,48,0.03,0.07,0.11,0.0689583333333333,0.0222404254640664,0.04,48,7.5,7.7,8.2,7.76458333333333,0.159105990811335,0.2,48,1,3,11,3.4375,1.51455702392594,1,48,11,48,27
"pdbnnwq",1996-08-31,48,16.8,18.45,22.8,19.4541666666667,1.82359923897691,3.325,48,35.65,37.07,38.3,37.0345833333333,0.662233353270882,0.879999999999995,48,22.5,23.5,24.3,23.4895833333333,0.446375275440769,0.599999999999998,48,18.2,62.7,235.1,81.5041666666667,64.1476254791238,77.7,48,1.5,5.05,18,6.37916666666667,4.81853506180498,5.875,48,0.11,0.16,0.18,0.156875,0.0195868225350943,0.0225,48,7.3,7.6,8.7,7.75,0.406332847526167,0.425000000000001,48,1,3,10,3.60416666666667,2.01842136896512,2,48,9,48,23
"pdbnnwq",1996-09-01,48,16.9,18.9,21.7,18.9270833333333,1.47283769863649,2.6,48,35.71,37.475,38.03,37.150625,0.747080576844206,1.36,48,22.6,23.8,24.2,23.5854166666667,0.517353981181136,0.924999999999997,48,18.1,66.4,198.5,86.70625,57.5141403750861,80.85,48,1.5,5.4,15.2,6.92083333333333,4.42761923122772,6.875,48,0.11,0.14,0.18,0.141875,0.014090324128371,0.00999999999999998,48,7.5,7.8,8.4,7.88125,0.295106363803709,0.424999999999999,48,2,4,6,3.6875,1.11386331718111,1,48,3,48,19
"pdbnnwq",1996-09-02,48,15.9,18.5,20.9,18.5020833333333,1.68768878639289,2.95,48,37.49,37.97,38.77,38.02875,0.35306936814655,0.572500000000005,48,23.8,24.2,24.7,24.1979166666667,0.243633473692648,0.399999999999999,48,19,55.25,201.1,75.8666666666667,54.2624878590402,74.75,48,1.6,4.55,15.6,6.06875,4.2157332594572,6.15,48,0.06,0.08,0.15,0.0883333333333333,0.0227225011109602,0.0125,48,7.7,7.9,8.3,7.92083333333333,0.159731601122518,0.225000000000001,48,1,3,11,3.35416666666667,1.52272967849151,2,48,3,48,25
"pdbnnwq",1996-09-03,48,16.9,17.7,19,17.8125,0.57561253220725,0.900000000000002,48,32.35,35.43,38.12,35.7333333333333,1.65424577315893,2.51749999999999,48,20.3,22.4,24.3,22.6041666666667,1.15739221424228,1.775,48,20.8,45.55,102.9,51.53125,20.0095206727495,29.7,48,1.7,3.7,8.4,4.27916666666667,1.678266371642,2.45,48,0.02,0.09,0.21,0.09875,0.0556824201601692,0.0775,48,7.4,7.9,8.4,7.95833333333333,0.282717311132842,0.425,48,3,5,50,7.0625,7.01489676301403,4,48,2,48,33
"pdbnnwq",1996-09-04,48,13.2,18,20.4,17.61875,1.89687943627018,2.125,48,30.67,34.01,34.97,33.7460416666667,1.06371836694888,1.44000000000001,48,19.1,21.4,22.1,21.2104166666667,0.738958318961983,1.025,48,16.2,53,105.5,59.6729166666667,27.6849658839036,45.95,48,1.4,4.35,8.8,4.96875,2.21130136422068,3.4,48,0.03,0.13,0.21,0.125208333333333,0.0485530893174626,0.07,48,7.4,7.95,8.6,7.94583333333333,0.303145448787488,0.3,48,2,4,24,6.33333333333333,5.26058541088805,2.25,48,3,48,27
"pdbnnwq",1996-09-05,47,14.5,15.9,18.7,16.2382978723404,1.01350729636149,1,47,19.87,30.69,34.4,29.1121276595745,4.44501769750975,7.21,47,11.9,19.1,21.7,18.068085106383,2.99906553438833,4.85,47,14.6,68.5,112.9,63.0212765957447,34.1266562660348,66.3,47,1.2,6.2,10.2,5.56808510638298,3.01489825215716,5.8,47,0.04,0.18,0.35,0.197659574468085,0.0984049478686533,0.17,47,7.3,7.8,8.1,7.73617021276596,0.220104255845402,0.25,47,2,6,18,7.95744680851064,5.0474162430698,8,47,9,47,21
"pdbnnwq",1996-09-06,48,15,16.35,18.3,16.45625,0.793834285188304,0.624999999999996,48,15.1,31.105,33.33,28.5808333333333,5.65592057835437,2.3125,48,8.8,19.4,20.9,17.7270833333333,3.75016252602887,1.65,48,45.4,114.45,144.5,105.94375,28.7110691549666,31.875,48,3.9,10.4,12.5,9.32708333333333,2.54146377518299,2.725,48,0.14,0.22,0.37,0.239583333333333,0.0686637918560921,0.0325,48,7.4,7.7,8,7.6875,0.191994015864192,0.4,48,3,10,22,10.375,4.54118271219425,6,48,0,48,7
"pdbnnwq",1996-09-07,48,14.4,15.25,16.6,15.3208333333333,0.566421515598881,0.925000000000001,48,14.59,31.695,35.6,28.53375,7.14890428295193,11.0525,48,8.5,19.8,22.5,17.7166666666667,4.76866247956087,7.45,48,47,95.9,129.3,91.99375,22.8056955022298,23.775,48,4.2,8.5,11.4,8.25833333333333,1.98813858557722,1.95,48,0.11,0.18,0.26,0.184791666666667,0.0450998694781964,0.0675,48,7.2,7.4,7.9,7.49791666666667,0.206788599353772,0.249999999999998,48,4,8,20,9.6875,5.21518343856401,9,48,0,48,6
"pdbnnwq",1996-09-08,48,14.7,16.6,18,16.3354166666667,1.08402119460581,2.05,48,14.14,32.08,35.03,30.38125,5.58161176485941,3.5975,48,8.2,20.05,22.1,18.94375,3.71236612338311,2.5,48,42.6,83.05,153.2,84.275,29.3441102865743,38.6,48,3.8,7.3,13,7.34791666666667,2.4786741122241,3.425,48,0.12,0.22,0.27,0.210416666666667,0.0414604827661916,0.05,48,7.2,7.45,8.1,7.52291666666667,0.253687345966538,0.325,48,3,7.5,23,9.77083333333333,5.75470051472571,9.25,48,0,48,9
"pdbnnwq",1996-09-09,48,15,17.75,22.7,17.98125,2.34481376568475,4.025,48,27.75,31.865,36.49,32.6152083333333,2.20990034393903,3.5225,48,17.1,19.9,23.1,20.43125,1.52317644721867,2.5,48,34.4,73.45,240.5,98.2041666666667,60.9806036770931,87.375,48,3.1,6.5,18.5,8.05416666666667,4.66558054736724,6.55,48,0.15,0.21,0.31,0.224583333333333,0.0481557019594323,0.09,48,7.1,7.7,8.5,7.67916666666667,0.428236529061563,0.600000000000001,48,1,7,17,7.5,3.77562169038904,5,48,0,48,16
"pdbnnwq",1996-09-10,48,14.3,18.7,24.2,18.6166666666667,2.85964834419938,4.925,48,32.82,35.26,36,34.89,0.876613406143088,1.305,48,20.6,22.25,22.8,21.9958333333333,0.610531102361177,0.924999999999997,48,32,66.35,259.1,107.814583333333,76.4332415974836,119.325,48,2.7,5.65,20.4,8.59375,5.69678544108009,8.525,48,0.11,0.14,0.24,0.169375,0.0496543906481421,0.1,48,7.2,7.7,8.5,7.77916666666667,0.455677346344572,0.9,48,3,6,17,6.875,2.71030342966448,3,48,0,48,18
"pdbnnwq",1996-09-11,48,13.7,16.95,21.7,17.7583333333333,2.54866116988219,5.025,48,32.82,35.495,36.5,35.1991666666667,1.07926656209517,1.665,48,20.6,22.4,23.1,22.2208333333333,0.7534200979345,1.125,48,19,50.65,208,74.2729166666667,51.8723873562367,74.275,48,1.6,4.3,16.2,6.03541666666667,3.95923319372192,5.5,48,0.06,0.11,0.16,0.117083333333333,0.0341435226923639,0.07,48,7.3,7.7,8.5,7.76041666666667,0.391798680030649,0.799999999999999,48,2,6,12,6.375,1.93099026518916,2,48,3,48,30
"pdbnnwq",1996-09-12,48,14.4,16.8,21.1,17.19375,1.83771438176235,2.525,48,31.35,35.48,37.02,35.1510416666667,1.27230439216095,1.56249999999999,48,19.6,22.4,23.5,22.1895833333333,0.884196854786412,1.075,48,13.5,50.2,217.5,64.9833333333333,53.9518553437735,51.125,48,1.2,4.35,17.1,5.36041666666667,4.23509851091602,4.225,48,0.07,0.1,0.15,0.106875,0.0230776902491138,0.04,48,7.1,7.55,8.6,7.65833333333333,0.387481411130432,0.399999999999999,48,1,5,13,5.27083333333333,2.1312226371447,2,48,9,48,28
"pdbnnwq",1996-09-13,48,15.3,16.5,17,16.35625,0.509862830948657,0.825000000000001,48,29.4,33.275,36.85,33.2514583333333,2.57405135558824,5.2775,48,18.2,20.9,23.4,20.8770833333333,1.77922282619357,3.7,48,10.3,51.2,105.3,52.18125,27.4940508555362,46.475,48,0.9,4.55,9.1,4.525,2.38563966175629,4.1,48,0.09,0.115,0.13,0.112083333333333,0.0139845406033421,0.02,48,7.1,7.7,8.1,7.65,0.260931229221377,0.325,48,1,6,12,6.22916666666667,2.46886642377422,3,48,10,48,26
"pdbnnwq",1996-09-14,48,14.6,15.55,17,15.7020833333333,0.782111050321795,1.325,48,31.27,34.195,35.53,33.585,1.39587843157801,2.56000000000001,48,19.5,21.5,22.4,21.1020833333333,0.963700664953182,1.725,48,21.4,61.9,114.4,64.3083333333333,26.1671861537628,42.475,48,1.9,5.5,9.8,5.6,2.22567226277289,3.625,48,0.12,0.14,0.15,0.136458333333333,0.00933754337671621,0.01,48,7.4,7.65,8,7.62708333333333,0.193225238796078,0.399999999999999,48,2,5,18,5.79166666666667,2.52610484219457,2.25,48,2,48,17
"pdbnnwq",1996-09-15,48,15.1,16.05,17.4,16.1291666666667,0.61711695271912,0.824999999999999,48,33,33.3,34.62,33.5445833333333,0.475085471966633,0.5625,48,20.7,20.9,21.8,21.0729166666667,0.331174302203109,0.399999999999999,48,29.1,68.2,87.1,63.9604166666667,14.1468098739585,11.725,48,2.5,6,7.6,5.54791666666667,1.21374917373302,1.025,48,0.12,0.315,0.47,0.301458333333333,0.123649979279766,0.2275,48,7.2,7.5,7.7,7.5125,0.121383864468023,0.125,48,1,2,7,2.39583333333333,1.34859396178348,2,48,0,48,11
"pdbnnwq",1996-09-16,48,14.6,15.7,18,16.1083333333333,1.08408866194161,2.025,48,28.47,32.065,34.81,32.0172916666667,1.65782957261715,1.93,48,17.6,20.05,22,20.0208333333333,1.14333560779709,1.325,48,40.1,56.35,121.8,64.6020833333333,20.9935804735469,20.625,48,3.5,5.05,10.3,5.62708333333333,1.7648747268343,1.675,48,0.25,0.375,0.43,0.362916666666667,0.0502317325040119,0.07,48,7.1,7.3,8.1,7.4,0.282089468227912,0.3,48,1,3,9,3.02083333333333,1.65657405166581,1,48,0,48,23
"pdbnnwq",1996-09-17,48,14,17.45,19.1,16.4958333333333,1.65348868236073,3.225,48,30.27,33.12,35.9,33.128125,1.49066264895137,2.39,48,18.8,20.75,22.7,20.7875,1.03566711977291,1.7,48,17.6,57.15,111.8,58.6479166666667,28.1582306442394,51.8,48,1.6,4.8,9.2,5,2.29393279316864,4.175,48,0.25,0.34,0.43,0.334166666666667,0.0353603536454187,0.0349999999999999,48,7.1,7.3,7.8,7.3875,0.229360813956359,0.399999999999999,48,2,6,20,7.54166666666667,4.92046673678437,3.25,48,4,48,26
"pdbnnwq",1996-09-18,48,12,14.6,19.3,15.2395833333333,1.97201048542089,1.75,48,29.74,32.845,35.32,33.0385416666667,1.50541008703338,2.12,48,18.4,20.6,22.3,20.7104166666667,1.04275404238382,1.425,48,16.5,69.8,138.9,70.5854166666667,33.5463159634007,59.8,48,1.4,6.2,11.4,6.1875,2.80467884155304,5.05,48,0.21,0.26,0.37,0.2625,0.0317235398201935,0.02,48,7,7.3,8,7.43958333333333,0.28113719171852,0.35,48,2,5,17,6.6875,3.94729236582199,5,48,2,48,14
"pdbnnwq",1996-09-19,29,14,14.7,17.7,15.3379310344828,1.16539809050796,1.5,29,30.4,32.57,33.6,32.2813793103448,1.04172152893293,0.879999999999995,29,18.9,20.4,21.1,20.1931034482759,0.71710281912845,0.600000000000001,29,12.3,58.9,117.2,66.4448275862069,28.8132110845863,41.8,29,1.1,5.1,9.9,5.8448275862069,2.41876388248457,3.5,29,0.16,0.23,0.28,0.231379310344828,0.0418094433908208,0.07,29,7.1,7.3,7.9,7.38965517241379,0.238064858488796,0.2,29,1,5,11,5.68965517241379,2.34678272589551,3,29,1,29,14
"pdbnnwq",1996-09-20,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-21,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-22,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-23,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-24,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-25,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-26,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-27,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-28,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-29,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-09-30,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-10-01,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-10-02,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"pdbnnwq",1996-10-03,26,13.5,14.55,15,14.4307692307692,0.377114551052309,0.0999999999999996,26,36.14,36.87,37.29,36.8261538461538,0.246966830535226,0.267499999999998,26,22.9,23.4,23.6,23.3384615384615,0.167515785708507,0.250000000000004,26,52.4,76.45,95.6,76.9730769230769,12.1384202495154,17.775,26,4.6,6.7,8.5,6.81153846153846,1.09848146933007,1.575,26,0.09,0.11,0.15,0.107692307692308,0.0103180200843737,0.01,26,7.5,7.7,7.9,7.68846153846154,0.114287087903833,0.2,26,1,2.5,5,2.69230769230769,1.01071185880965,1,26,0,26,1
"pdbnnwq",1996-10-04,48,14.4,15.1,15.9,15.1916666666667,0.436052570192667,0.725,48,32.57,35.295,37.35,35.5629166666667,0.820139994104103,0.769999999999996,48,20.4,22.3,23.7,22.46875,0.568744885410719,0.600000000000001,48,35.9,60.2,79,61.3125,8.60211812114974,9.75,48,3.1,5.3,6.8,5.36666666666667,0.751829918898121,0.85,48,-0.04,0.07,0.2,0.0583333333333333,0.0590828244233802,0.08,48,7.4,7.5,7.8,7.57083333333333,0.111007635032285,0.2,48,2,4,8,4.02083333333333,1.36037515685045,2,48,0,48,11
"pdbnnwq",1996-10-05,48,12.6,14.1,15.6,13.9333333333333,0.876728283032721,1.425,48,28.83,30.99,34.5,31.4210416666667,1.65569325916358,2.1925,48,17.8,19.3,21.7,19.6041666666667,1.138673796214,1.525,48,10.4,44.6,72.6,41.36875,17.7722130262684,33.8,48,0.9,4,6.7,3.77708333333333,1.62575541634001,3.025,48,0.08,0.22,0.3,0.21375,0.0663525400754793,0.13,48,7.3,7.5,7.7,7.5,0.105184741228155,0.125,48,1,4,19,6.02083333333333,5.14260296428054,3,48,10,48,33
"pdbnnwq",1996-10-06,48,13,14.15,15.1,14.2208333333333,0.62771396566831,1.1,48,28.01,30.84,34.98,31.143125,1.69103915710165,1.5825,48,17.3,19.2,22.1,19.41875,1.1604577691767,1.05,48,9.1,43.45,81,42.3041666666667,22.8932021716875,30.95,48,0.8,3.9,7.3,3.82916666666667,2.03071712868572,2.65,48,0.17,0.28,0.33,0.26625,0.0484932546307304,0.065,48,7.2,7.5,7.9,7.46875,0.127423318618138,0.0999999999999996,48,4,7,51,13.625,13.3107299542472,8.25,48,10,48,34
