"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"soscmmet",2001-08-11,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-12,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-13,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-14,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-15,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-16,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-17,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-18,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-19,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-20,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA
"soscmmet",2001-08-21,0,NA,NA,NA,NA,NA,NA,38,75,96,97,92.5,6.9194203787874,1,0,NA,NA,NA,NA,NA,NA,38,1.1,2.85,6.1,2.91842105263158,1.428258297322,2.25,0,NA,NA,NA,NA,NA,NA,38,136,168,243,170.131578947368,21.340446375219,24.5,0,NA,38,3.4
"soscmmet",2001-08-22,0,NA,NA,NA,NA,NA,NA,96,80,96,98,94.0729166666667,4.13010715208689,4.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.5,7.7,2.62708333333333,1.76685740446684,2,0,NA,NA,NA,NA,NA,NA,96,99,166.5,245,167.083333333333,22.1262723888268,28,0,NA,96,19
"soscmmet",2001-08-23,0,NA,NA,NA,NA,NA,NA,96,67,91,98,85.875,11.2775977285198,22.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.8,5.8,1.875,1.25480130530275,1.75,0,NA,NA,NA,NA,NA,NA,96,89,169,258,168.34375,27.1831325893176,34.5,0,NA,96,0
"soscmmet",2001-08-24,0,NA,NA,NA,NA,NA,NA,96,75,95,98,92.59375,5.64861999914464,8,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,4.3,1.38125,1.29657950818784,2.1,0,NA,NA,NA,NA,NA,NA,96,0,181.5,360,194.96875,123.036362030007,211.25,0,NA,96,0
"soscmmet",2001-08-25,0,NA,NA,NA,NA,NA,NA,96,83,96,99,93.34375,4.99437183237292,10,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,4.8,1.42395833333333,1.31307151299753,2.025,0,NA,NA,NA,NA,NA,NA,96,0,199,359,185.729166666667,140.320121164104,326,0,NA,96,0
"soscmmet",2001-08-26,0,NA,NA,NA,NA,NA,NA,96,77,90,98,88.2395833333333,5.87186833293273,8.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.2,4.8,2.021875,1.50348389276024,3.1,0,NA,NA,NA,NA,NA,NA,96,0,225,360,209.65625,143.645750527946,329.5,0,NA,96,0
"soscmmet",2001-08-27,0,NA,NA,NA,NA,NA,NA,96,78,92,98,90.2083333333333,6.66004056675912,13,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,5.3,1.53333333333333,1.45447886609941,2.3,0,NA,NA,NA,NA,NA,NA,96,0,206,360,222.010416666667,119.339629875293,191.5,0,NA,96,0
"soscmmet",2001-08-28,0,NA,NA,NA,NA,NA,NA,96,87,97,99,95.2395833333333,3.35212357411542,6,0,NA,NA,NA,NA,NA,NA,96,0.2,2.1,5.8,2.09166666666667,1.35239877851925,2.1,0,NA,NA,NA,NA,NA,NA,96,0,340,359,265.614583333333,138.581791907327,50.5,0,NA,96,0
"soscmmet",2001-08-29,0,NA,NA,NA,NA,NA,NA,96,93,98,99,97.0625,1.96180636417724,3,0,NA,NA,NA,NA,NA,NA,96,0.6,3.2,6.3,3.45,1.29533576220303,1.95,0,NA,NA,NA,NA,NA,NA,96,1,340.5,359,278.364583333333,132.05510172027,32.5,0,NA,96,0.3
"soscmmet",2001-08-30,0,NA,NA,NA,NA,NA,NA,96,80,96,99,93.2604166666667,5.52171748961206,8,0,NA,NA,NA,NA,NA,NA,96,0.2,1.95,4.3,1.88541666666667,1.11902016976946,1.75,0,NA,NA,NA,NA,NA,NA,96,0,300.5,359,222.114583333333,142.150910898588,263.25,0,NA,96,0
"soscmmet",2001-08-31,0,NA,NA,NA,NA,NA,NA,96,82,95.5,98,93.46875,4.75273466986169,9,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,5.2,1.46041666666667,1.33254636863465,2.325,0,NA,NA,NA,NA,NA,NA,96,4,244,359,242.864583333333,112.610237899689,178.75,0,NA,96,0.3
"soscmmet",2001-09-01,0,NA,NA,NA,NA,NA,NA,96,63,93,98,88.21875,10.6664285198196,14.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.4,4.4,1.58333333333333,1.01106162721918,1.325,0,NA,NA,NA,NA,NA,NA,96,0,170.5,358,184.520833333333,123.436408445096,217.5,0,NA,96,0
"soscmmet",2001-09-02,0,NA,NA,NA,NA,NA,NA,96,69,90,97,87.25,8.18085055415839,14,0,NA,NA,NA,NA,NA,NA,96,0.2,0.85,4.4,1.33333333333333,1.19293240349076,1.8,0,NA,NA,NA,NA,NA,NA,96,0,226.5,360,205.03125,135.297446439901,321,0,NA,96,0
"soscmmet",2001-09-03,0,NA,NA,NA,NA,NA,NA,96,56,92.5,98,86.3020833333333,13.001311506044,20.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.7,5.4,1.890625,1.20211026072793,1.75,0,NA,NA,NA,NA,NA,NA,96,0,162,359,177.697916666667,131.603640950406,312.25,0,NA,96,0
"soscmmet",2001-09-04,0,NA,NA,NA,NA,NA,NA,96,77,89,98,88.0520833333333,6.1650454246274,9.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,6.2,2.31770833333333,1.40712433832578,2.2,0,NA,NA,NA,NA,NA,NA,96,0,335,359,269.020833333333,134.255293273412,41.25,0,NA,96,0
"soscmmet",2001-09-05,0,NA,NA,NA,NA,NA,NA,96,61,89,98,83.6875,10.8921144822636,17.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,5.4,1.959375,1.46197977702192,2.35,0,NA,NA,NA,NA,NA,NA,96,0,298.5,359,230.84375,129.940822816429,221.5,0,NA,96,0
"soscmmet",2001-09-06,0,NA,NA,NA,NA,NA,NA,96,61,86,98,83.6041666666667,9.53385012707951,15.5,0,NA,NA,NA,NA,NA,NA,96,0.2,3.4,8.8,3.21875,2.46620580094841,4.275,0,NA,NA,NA,NA,NA,NA,96,0,328.5,360,257.5625,117.465678077964,148.25,0,NA,96,0
"soscmmet",2001-09-07,0,NA,NA,NA,NA,NA,NA,96,71,89,97,86.3854166666667,7.48383491852401,10,0,NA,NA,NA,NA,NA,NA,96,0.2,4.55,11.4,4.71666666666667,2.70043531253629,4.3,0,NA,NA,NA,NA,NA,NA,96,0,327.5,360,232.03125,154.600432567312,335.75,0,NA,96,0
"soscmmet",2001-09-08,0,NA,NA,NA,NA,NA,NA,96,61,83,97,80.25,11.350863635123,21.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2,7.3,2.53229166666667,1.95003345675302,3.2,0,NA,NA,NA,NA,NA,NA,96,0,318.5,357,265.635416666667,112.846250297209,110,0,NA,96,0
"soscmmet",2001-09-09,0,NA,NA,NA,NA,NA,NA,96,77,92,98,90.4270833333333,6.54015095860971,11,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,4.3,1.1375,1.12289569277031,1.35,0,NA,NA,NA,NA,NA,NA,96,4,183.5,357,182.635416666667,58.9413838695372,51.25,0,NA,96,0
"soscmmet",2001-09-10,0,NA,NA,NA,NA,NA,NA,96,83,93,98,91.8125,3.77334836646934,3,0,NA,NA,NA,NA,NA,NA,96,0.2,2,6.3,1.81770833333333,1.3700553036603,2.45,0,NA,NA,NA,NA,NA,NA,96,0,316.5,359,235.770833333333,139.588529099423,214.75,0,NA,96,0
"soscmmet",2001-09-11,0,NA,NA,NA,NA,NA,NA,96,96,98,99,97.8020833333333,0.990691323392717,2,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,4.8,1.53229166666667,1.16731764419807,1.6,0,NA,NA,NA,NA,NA,NA,96,0,314,359,214.989583333333,151.484617582232,330,0,NA,96,0
"soscmmet",2001-09-12,0,NA,NA,NA,NA,NA,NA,96,95,98,99,98.0833333333333,1.0629320586959,2,0,NA,NA,NA,NA,NA,NA,96,0.2,2,5.4,2.23229166666667,1.20756342683296,1.4,0,NA,NA,NA,NA,NA,NA,96,0,338,360,251.177083333333,149.248220992072,329.25,0,NA,96,0
"soscmmet",2001-09-13,0,NA,NA,NA,NA,NA,NA,96,92,99,99,97.8958333333333,1.70126372018392,1.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.2,6.3,2.36145833333333,1.28982820493491,1.8,0,NA,NA,NA,NA,NA,NA,96,1,342,359,263.916666666667,142.976602183469,56.25,0,NA,96,0.5
"soscmmet",2001-09-14,0,NA,NA,NA,NA,NA,NA,96,93,99,99,98.2395833333333,1.23752547377644,1,0,NA,NA,NA,NA,NA,NA,96,0.3,2.5,5.9,2.82708333333333,1.30662112792111,1.825,0,NA,NA,NA,NA,NA,NA,96,0,342.5,360,269.125,139.683344898758,40.5,0,NA,96,0
"soscmmet",2001-09-15,0,NA,NA,NA,NA,NA,NA,96,93,98,100,97.5416666666667,1.79424029762293,2.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,4.1,1.91875,0.887018957846419,1.225,0,NA,NA,NA,NA,NA,NA,96,0,340,360,261.177083333333,145.303964142807,121.25,0,NA,96,0
"soscmmet",2001-09-16,0,NA,NA,NA,NA,NA,NA,96,83,91,99,91.0416666666667,4.7637151946921,6.25,0,NA,NA,NA,NA,NA,NA,96,0.5,2.55,5.4,2.84375,1.31115156296007,2.3,0,NA,NA,NA,NA,NA,NA,96,0,340.5,359,301.791666666667,104.76438895437,26.25,0,NA,96,0
"soscmmet",2001-09-17,0,NA,NA,NA,NA,NA,NA,96,87,95,99,94.5416666666667,3.11504554893341,3,0,NA,NA,NA,NA,NA,NA,96,0.2,2.2,5.9,2.678125,1.35849786432236,1.8,0,NA,NA,NA,NA,NA,NA,96,1,335.5,360,273.635416666667,131.379652337208,49,0,NA,96,0
"soscmmet",2001-09-18,0,NA,NA,NA,NA,NA,NA,96,84,96,100,94.28125,5.35026438107206,10,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,8,2.18229166666667,1.51149941530129,1.725,0,NA,NA,NA,NA,NA,NA,96,1,332.5,359,277.447916666667,126.61245218479,41.25,0,NA,96,0
"soscmmet",2001-09-19,0,NA,NA,NA,NA,NA,NA,96,79,93,99,91.2604166666667,7.39593742204984,15,0,NA,NA,NA,NA,NA,NA,96,0.2,2.6,7.3,2.59479166666667,1.97256817861848,3.35,0,NA,NA,NA,NA,NA,NA,96,3,332.5,360,281.322916666667,112.261208071708,61.5,0,NA,96,0
"soscmmet",2001-09-20,0,NA,NA,NA,NA,NA,NA,96,87,97,99,96.09375,2.69923234701237,3,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,3.8,1.26145833333333,1.08989326292138,2,0,NA,NA,NA,NA,NA,NA,96,0,192.5,359,184.729166666667,128.229274854943,298,0,NA,96,0
"soscmmet",2001-09-21,0,NA,NA,NA,NA,NA,NA,96,67,91.5,99,87.5208333333333,11.7132216492094,23,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,3.8,1.528125,0.99331482527206,1.5,0,NA,NA,NA,NA,NA,NA,96,0,172.5,359,196.25,129.378270362937,222.25,0,NA,96,0
"soscmmet",2001-09-22,0,NA,NA,NA,NA,NA,NA,96,89,99,99,97.5520833333333,2.80552009125869,1,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,3.3,1.075,0.9043753296293,1.5,0,NA,NA,NA,NA,NA,NA,96,1,328,360,244.4375,144.641394126083,322.5,0,NA,96,0
"soscmmet",2001-09-23,0,NA,NA,NA,NA,NA,NA,96,93,98.5,99,97.78125,1.58415260429171,2,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,3.5,0.921875,0.783675970229909,1.2,0,NA,NA,NA,NA,NA,NA,96,0,214.5,359,216.895833333333,122.625358343093,198.5,0,NA,96,0.3
"soscmmet",2001-09-24,0,NA,NA,NA,NA,NA,NA,96,86,97,98,95.5208333333333,2.72601180314341,2.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.4,2.6,0.690625,0.606470049592419,0.9,0,NA,NA,NA,NA,NA,NA,96,1,213,360,215.458333333333,110.861024109768,191.5,0,NA,96,0.3
"soscmmet",2001-09-25,0,NA,NA,NA,NA,NA,NA,96,71,93.5,98,89.6041666666667,8.7641364502898,16,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,7.8,2.21458333333333,2.02359654636396,2.6,0,NA,NA,NA,NA,NA,NA,96,19,165.5,353,162.96875,38.514372744402,38.5,0,NA,96,1.5
"soscmmet",2001-09-26,0,NA,NA,NA,NA,NA,NA,96,67,94,98,89.09375,10.0116543929668,13.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1,6.3,1.27395833333333,1.20474891829806,1.8,0,NA,NA,NA,NA,NA,NA,96,6,183.5,359,196.416666666667,95.2106436627054,97,0,NA,96,3
"soscmmet",2001-09-27,0,NA,NA,NA,NA,NA,NA,96,62,96,99,87.7083333333333,13.1300512418663,22.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,2.6,0.835416666666667,0.654052817224495,1.1,0,NA,NA,NA,NA,NA,NA,96,11,181.5,359,192.96875,78.8630329148348,55.25,0,NA,96,0
"soscmmet",2001-09-28,0,NA,NA,NA,NA,NA,NA,96,40,86,98,78.3333333333333,20.3463001507537,35.75,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,3.3,1.42083333333333,0.798012882980913,1.2,0,NA,NA,NA,NA,NA,NA,96,0,172,360,175.083333333333,87.1740746910778,60.25,0,NA,96,0
"soscmmet",2001-09-29,0,NA,NA,NA,NA,NA,NA,96,55,87,99,83.21875,13.7719800395777,24,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,5,1.76979166666667,1.13676547520323,1.6,0,NA,NA,NA,NA,NA,NA,96,0,186.5,358,218.395833333333,118.305801714448,184.25,0,NA,96,0
"soscmmet",2001-09-30,0,NA,NA,NA,NA,NA,NA,96,66,90,99,86.6770833333333,11.5124598785898,24,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,4.3,1.27916666666667,1.05000417710113,1.8,0,NA,NA,NA,NA,NA,NA,96,2,228,360,224.46875,109.121656215726,172.25,0,NA,96,0
"soscmmet",2001-10-01,0,NA,NA,NA,NA,NA,NA,96,57,92.5,97,85.59375,11.7137599024665,20,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,4,1.2375,0.806062554709784,1.1,0,NA,NA,NA,NA,NA,NA,96,0,178,360,194.010416666667,106.226024642756,161.25,0,NA,96,0
"soscmmet",2001-10-02,0,NA,NA,NA,NA,NA,NA,96,84,94,97,92.5416666666667,4.16733328000853,7.5,0,NA,NA,NA,NA,NA,NA,96,0.2,2.3,6.5,2.53229166666667,1.51403919796763,2.1,0,NA,NA,NA,NA,NA,NA,96,1,329,360,278.760416666667,118.909673351947,39.75,0,NA,96,0
"soscmmet",2001-10-03,0,NA,NA,NA,NA,NA,NA,96,82,89.5,98,90.75,5.05339906451719,10,0,NA,NA,NA,NA,NA,NA,96,0.2,2,5.2,2.13645833333333,1.50361807802427,2.5,0,NA,NA,NA,NA,NA,NA,96,0,324,360,281.8125,106.430932632636,71.5,0,NA,96,0
"soscmmet",2001-10-04,0,NA,NA,NA,NA,NA,NA,96,80,91.5,98,91.34375,5.8125601298531,10,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,5,1.13229166666667,0.992126349303583,1.35,0,NA,NA,NA,NA,NA,NA,96,103,174,248,176.489583333333,30.1616678275647,48.25,0,NA,96,0
"soscmmet",2001-10-05,0,NA,NA,NA,NA,NA,NA,96,68,89,95,86.375,8.22352210366542,14.5,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,2.8,0.661458333333333,0.600590900550917,0.9,0,NA,NA,NA,NA,NA,NA,96,6,173,359,185.135416666667,68.0052041029782,48,0,NA,96,0
"soscmmet",2001-10-06,0,NA,NA,NA,NA,NA,NA,96,84,91,96,90.6666666666667,3.56788796928989,6,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,8.4,2.47708333333333,2.47252179668607,4.525,0,NA,NA,NA,NA,NA,NA,96,2,295.5,360,242.895833333333,119.346861063096,166.75,0,NA,96,0
"soscmmet",2001-10-07,0,NA,NA,NA,NA,NA,NA,96,78,95,99,92.3229166666667,6.1532957222625,11.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.85,2.6,0.897916666666667,0.618483572800896,1.1,0,NA,NA,NA,NA,NA,NA,96,2,178,360,186.635416666667,65.9122414621245,52,0,NA,96,0
"soscmmet",2001-10-08,0,NA,NA,NA,NA,NA,NA,96,74,91.5,98,89.9270833333333,7.10706807809428,12,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,4.8,1.15833333333333,0.984369065005779,1.6,0,NA,NA,NA,NA,NA,NA,96,2,183.5,359,197.166666666667,98.2099433991087,131.5,0,NA,96,0.9
"soscmmet",2001-10-09,0,NA,NA,NA,NA,NA,NA,96,71,93,99,89.9166666666667,9.43751379689941,18,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,5.4,1.71979166666667,1.41671375050756,1.925,0,NA,NA,NA,NA,NA,NA,96,0,181,359,199.270833333333,115.07091444356,177.75,0,NA,96,0
"soscmmet",2001-10-10,0,NA,NA,NA,NA,NA,NA,96,68,95,98,91.6145833333333,7.87316533905775,6.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.3,8.4,2.58854166666667,1.82080779017774,2.95,0,NA,NA,NA,NA,NA,NA,96,34,165.5,237,164.635416666667,30.846007944957,32.25,0,NA,96,5.9
"soscmmet",2001-10-11,0,NA,NA,NA,NA,NA,NA,96,77,97,99,92.5833333333333,7.76044853107788,11.5,0,NA,NA,NA,NA,NA,NA,96,0.2,0.5,3.2,0.773958333333333,0.718367270334416,1.1,0,NA,NA,NA,NA,NA,NA,96,1,189.5,359,197.854166666667,105.464584144498,150.25,0,NA,96,0.3
"soscmmet",2001-10-12,0,NA,NA,NA,NA,NA,NA,96,43,89,99,83.1041666666667,16.5634214407701,28.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.9,2.8,0.976041666666667,0.707664028471832,1.2,0,NA,NA,NA,NA,NA,NA,96,5,174,356,183.40625,93.7651689482547,54.25,0,NA,96,1.2
"soscmmet",2001-10-13,0,NA,NA,NA,NA,NA,NA,96,78,92,99,91.71875,6.48512975157297,10.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,7.1,2.05416666666667,1.8921954203443,2.975,0,NA,NA,NA,NA,NA,NA,96,1,307,360,245.09375,128.96364874401,141.25,0,NA,96,0.6
"soscmmet",2001-10-14,0,NA,NA,NA,NA,NA,NA,96,70,93.5,98,92.7708333333333,5.69483453235273,5,0,NA,NA,NA,NA,NA,NA,96,0.2,1.45,4.3,1.65520833333333,1.18906153102411,2.2,0,NA,NA,NA,NA,NA,NA,96,1,206.5,359,221.145833333333,110.964857326108,186,0,NA,96,0
"soscmmet",2001-10-15,0,NA,NA,NA,NA,NA,NA,96,70,94,99,91.1354166666667,8.47487902930794,13.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.2,3.7,0.615625,0.667016629635668,0.7,0,NA,NA,NA,NA,NA,NA,96,1,200,359,200.270833333333,110.778534797721,144.5,0,NA,96,0
"soscmmet",2001-10-16,0,NA,NA,NA,NA,NA,NA,96,85,97,99,95.2916666666667,3.63583528857043,4.25,0,NA,NA,NA,NA,NA,NA,96,0.2,0.6,6.1,1.27083333333333,1.54755608123305,1.7,0,NA,NA,NA,NA,NA,NA,96,0,184.5,354,178.635416666667,99.5438141874344,79.5,0,NA,96,0.3
"soscmmet",2001-10-17,0,NA,NA,NA,NA,NA,NA,96,67,84.5,97,85.0729166666667,8.17472972888712,15.25,0,NA,NA,NA,NA,NA,NA,96,0.2,3.5,11,4.221875,2.95364905890288,4.4,0,NA,NA,NA,NA,NA,NA,96,0,338.5,359,255.322916666667,142.026053561841,146.75,0,NA,96,0
"soscmmet",2001-10-18,0,NA,NA,NA,NA,NA,NA,96,72,85,95,84.03125,6.83713255531494,12,0,NA,NA,NA,NA,NA,NA,96,0.2,3.9,11.4,4.01458333333333,2.44355130546836,3.15,0,NA,NA,NA,NA,NA,NA,96,1,334,360,236.9375,149.071993380803,324.25,0,NA,96,1.3
"soscmmet",2001-10-19,0,NA,NA,NA,NA,NA,NA,96,74,90,99,89.5104166666667,7.73099679236182,14.25,0,NA,NA,NA,NA,NA,NA,96,0.2,2.7,7.8,3.13229166666667,1.85719056594783,2.25,0,NA,NA,NA,NA,NA,NA,96,0,337,360,259.239583333333,142.242250351602,79,0,NA,96,0
"soscmmet",2001-10-20,0,NA,NA,NA,NA,NA,NA,96,83,94,99,92.0520833333333,4.72701038638403,9,0,NA,NA,NA,NA,NA,NA,96,0.2,3.6,7.8,3.73020833333333,1.81456793707086,2.9,0,NA,NA,NA,NA,NA,NA,96,1,342.5,359,301.46875,108.029523559656,26.25,0,NA,96,0
"soscmmet",2001-10-21,0,NA,NA,NA,NA,NA,NA,96,64,84.5,98,84.8645833333333,10.5377714528729,18.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.2,5.2,1.23229166666667,0.867846068289541,1.2,0,NA,NA,NA,NA,NA,NA,96,0,156,359,159.802083333333,99.1178585843685,92.5,0,NA,96,0.3
