"station","date","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total"
"owcsuwq",1995-05-24,48,14.6,16.65,18.6,16.75,1.23374537874493,2.05,48,0.89,1.06,1.15,1.04583333333333,0.0891050857810974,0.17,48,0.4,0.5,0.5,0.458333333333333,0.0498223795452013,0.1,48,67,74.25,80.2,73.6020833333333,3.62370972390457,5.55000000000001,48,6.5,7.1,8.1,7.13125,0.402733347186659,0.324999999999999,48,0.3,0.435,0.51,0.421041666666667,0.0652406211840619,0.085,48,7.4,7.5,7.6,7.50833333333333,0.0577350269189624,0,0,NA,NA,NA,NA,NA,NA,48,0,48,0
"owcsuwq",1995-05-25,96,13.7,14.15,14.5,14.1625,0.229071351789189,0.325000000000001,96,0.72,0.8,0.88,0.796770833333333,0.0435647078715079,0.07,96,0.3,0.3,0.4,0.341666666666667,0.0495594627783352,0.1,96,76.4,83.75,85.6,82.9947916666667,2.16057350045704,2.52500000000001,96,7.8,8.6,8.8,8.503125,0.23461194163532,0.299999999999999,96,0.4,0.41,0.51,0.4284375,0.0327776600751182,0.04,96,7.5,7.6,7.6,7.57604166666667,0.0429069781262886,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-26,96,13.7,15.4,17,15.1916666666667,1.26013087596543,2.5,96,0.87,0.94,0.97,0.931875,0.0298879486362683,0.0499999999999999,96,0.4,0.4,0.4,0.4,0,0,96,78.8,86.2,94,86.015625,4.84833836158545,9.22500000000001,96,8.1,8.55,9.1,8.60833333333333,0.256152366937569,0.5,96,0.34,0.37,0.4,0.370833333333333,0.0155371654033781,0.02,96,7.6,7.7,7.8,7.703125,0.0800698708037319,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-27,96,15.2,16,17.1,16.0625,0.613059626189132,1.1,96,0.97,1,1.03,1.00125,0.0170602646983846,0.0225000000000002,96,0.4,0.4,0.5,0.447916666666667,0.0502188194262012,0.1,96,75.6,80.1,85.8,80.196875,3.37571678548267,6.69999999999999,96,7.3,7.8,8.5,7.88541666666667,0.328626861402241,0.6,96,0.36,0.45,0.48,0.430416666666667,0.0462468585941203,0.09,96,7.7,7.7,7.8,7.728125,0.0451969374835809,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-28,96,15.7,16.45,18.6,16.9260416666667,1.16395376935383,2.4,96,1.03,1.055,1.09,1.05354166666667,0.0169816722669605,0.03,96,0.5,0.5,0.5,0.5,0,0,96,70.7,76.15,83,77.4989583333333,3.25801020293923,6.22500000000001,96,6.6,7.3,8.2,7.48854166666667,0.47790547219181,0.9,96,0.23,0.335,0.44,0.335,0.0705467370277546,0.1325,96,7.6,7.7,7.7,7.69166666666667,0.0277836251155498,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-29,96,15.2,16.5,18,16.5833333333333,0.812101454209894,1.25,96,0.45,0.62,1.05,0.630416666666667,0.153725090693653,0.1825,96,0.2,0.3,0.5,0.269791666666667,0.0796304512854839,0.1,96,60.9,81.15,83.8,79.846875,3.80052498104919,3.22500000000001,96,5.9,7.95,8.2,7.77604166666667,0.437154625580774,0.6,96,0.25,0.395,0.78,0.4684375,0.190015667636562,0.3725,96,7.2,7.4,7.6,7.39166666666667,0.0958800420115695,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-30,96,14.3,15.2,16.9,15.5072916666667,0.92557177681425,1.8,96,0.72,0.84,0.91,0.8346875,0.0547905701644669,0.0924999999999999,96,0.3,0.4,0.4,0.370833333333333,0.0456915670364414,0.1,96,78.2,81.7,87.6,82.8239583333333,2.11907352107455,2.89999999999999,96,7.7,8.3,8.5,8.24375,0.146404270860914,0.100000000000001,96,0.26,0.29,0.34,0.2940625,0.020343271226883,0.03,96,7.4,7.5,7.7,7.54479166666667,0.0559507145275226,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-05-31,96,15.4,16.75,18.6,16.8729166666667,1.13243837212745,2,96,0.91,0.96,1,0.961979166666667,0.025157181319254,0.05,96,0.4,0.4,0.4,0.4,0,0,96,74.5,82.1,91.3,82.6364583333333,5.16993575836432,9.77500000000001,96,7.4,7.95,8.5,7.97916666666667,0.313525510308229,0.524999999999999,96,0.28,0.29,0.32,0.2946875,0.00905574839245042,0.01,96,7.6,7.6,7.7,7.63333333333333,0.0473879102207276,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-01,96,16.8,17.15,17.9,17.2583333333333,0.309725401866562,0.5,96,1,1.02,1.05,1.02145833333333,0.0165420781910011,0.03,96,0.4,0.5,0.5,0.494791666666667,0.0223361480289671,0,96,69.4,73.65,82.7,73.9979166666667,3.07064125538921,3.30000000000001,96,6.6,7.1,7.9,7.09479166666667,0.319001663637525,0.4,96,0.23,0.27,0.31,0.2709375,0.0199514212658225,0.04,96,7.6,7.6,7.7,7.61145833333333,0.0320190458671964,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-02,96,16.4,17.25,18.7,17.4270833333333,0.84560525401279,1.7,96,0.59,1.07,1.08,0.982604166666667,0.155050041441069,0.1525,96,0.2,0.5,0.5,0.451041666666667,0.0894365893176385,0.1,96,69.7,73.6,79.9,74.2395833333333,2.91646791302755,5,96,6.7,7,7.5,7.08958333333333,0.187773192788067,0.2,96,0.23,0.26,0.53,0.290104166666667,0.0757071197606681,0.04,96,7.4,7.6,7.7,7.56458333333333,0.0739547040127537,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-03,96,17.1,17.5,18.2,17.578125,0.299192993514924,0.400000000000002,96,0.57,0.69,0.81,0.694375,0.0749991228018877,0.1425,96,0.2,0.3,0.3,0.286458333333333,0.0343964247428089,0,96,68.2,80.9,86.2,80.15,3.61024856995223,2.65000000000002,96,6.5,7.7,8.2,7.63854166666667,0.336661564144067,0.2,96,0.28,0.34,0.56,0.3834375,0.088279795924215,0.1325,96,7.2,7.4,7.6,7.41145833333333,0.102464157190561,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-04,96,17.3,17.7,19.7,18.0447916666667,0.664889352356611,0.799999999999997,96,0.33,0.46,0.67,0.476458333333333,0.108054364160061,0.21,96,0.1,0.2,0.3,0.182291666666667,0.0695773581844685,0.1,96,41.4,71.55,85.1,70.4677083333333,10.1472889279708,8.575,96,3.8,6.8,8.1,6.66979166666667,1.03294365176388,0.924999999999999,96,0.37,0.775,1.37,0.823020833333333,0.349321507140453,0.695,96,7,7.1,7.5,7.159375,0.121895662890765,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,11
"owcsuwq",1995-06-05,96,16,17.4,18.6,17.4614583333333,0.990307745008874,2,96,0.67,0.8,0.88,0.794270833333333,0.0609873980367932,0.11,96,0.3,0.3,0.4,0.348958333333333,0.0502515601573286,0.1,96,68.8,76.4,83,76.4479166666667,4.18840452393753,7.55,96,6.6,7.3,7.8,7.29791666666667,0.35893971540949,0.625,96,0.25,0.32,0.38,0.306458333333333,0.0303654639929768,0.05,96,7,7.4,7.5,7.4,0.103618734335366,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-06,96,17.5,18.55,19.5,18.490625,0.695107432060155,1.4,96,0.88,0.94,0.98,0.9346875,0.029485165761786,0.0499999999999999,96,0.4,0.4,0.4,0.4,0,0,96,71.5,76.05,82.9,76.4947916666667,3.39440312687213,6.02499999999999,96,6.7,7.2,7.6,7.14583333333333,0.254192909200314,0.5,96,0.14,0.2,0.25,0.195729166666667,0.0280880117400426,0.03,96,7.4,7.5,7.6,7.53333333333333,0.059234887775909,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-07,96,18.7,20.3,21.9,20.2645833333333,1.14035813088111,2.3,96,0.98,1,1.03,1.00458333333333,0.0167907660504637,0.03,96,0.4,0.5,0.5,0.453125,0.0501642040544954,0.1,96,65.1,72.85,81.6,73.621875,4.20060655081345,7.2,96,6,6.65,7.1,6.63958333333333,0.280405408261781,0.5,96,0.1,0.15,0.23,0.143958333333333,0.0266153563376945,0.04,96,7.5,7.6,7.6,7.575,0.0435285750066005,0.0250000000000004,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-08,84,17.9,19.5,20.8,19.4190476190476,0.752742166209283,1.05,84,0.57,0.57,1.03,0.767380952380952,0.228805799949757,0.46,84,0.2,0.2,0.5,0.328571428571429,0.149353166456104,0.3,84,65.3,68.1,73.1,68.3488095238095,1.63091326678142,1.825,84,6,6.3,6.6,6.27380952380952,0.148176911213043,0.2,84,0.26,0.395,0.45,0.379642857142857,0.0518442158726432,0.07,84,7.5,7.6,7.6,7.59880952380952,0.0109108945117996,0,0,NA,NA,NA,NA,NA,NA,84,0,84,0
"owcsuwq",1995-06-09,96,16.7,17.55,19.1,17.6395833333333,0.733338317367433,1.425,96,0.58,0.59,0.59,0.587604166666667,0.00429069781262888,0,96,0.2,0.2,0.2,0.2,0,0,96,68.4,76,84.8,76.3135416666667,5.09886715574448,10.175,96,6.5,7.3,7.9,7.25520833333333,0.399175411031203,0.699999999999999,96,0.34,0.42,0.46,0.4175,0.0281350128375379,0.04,96,7.6,7.7,7.8,7.70729166666667,0.0464413419876518,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-10,96,17.2,18.1,20.2,18.3302083333333,0.94435940879649,1.725,96,0.59,0.6,0.61,0.599895833333333,0.00307615332814306,0,96,0.2,0.2,0.2,0.2,0,0,96,71,76.7,81.9,76.7729166666667,2.01261700106664,2.52500000000001,96,6.6,7.3,7.6,7.20729166666667,0.218725875862756,0.300000000000001,96,0.25,0.3,0.37,0.313958333333333,0.0364324657606853,0.07,96,7.7,7.7,7.7,7.7,0,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-11,96,18.3,18.8,19.5,18.8885416666667,0.395466358051955,0.800000000000001,96,0.58,0.6,0.61,0.599166666666667,0.0121972099196727,0.02,96,0.2,0.2,0.2,0.2,0,0,96,69.4,73.5,80.4,73.9927083333333,3.14228360781293,5.60000000000001,96,6.5,6.8,7.4,6.86666666666667,0.273252020425589,0.5,96,0.21,0.245,0.33,0.254895833333333,0.0337793082621102,0.04,96,7.7,7.7,7.8,7.72916666666667,0.0456915670364412,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-12,96,17.4,18.2,20.2,18.4989583333333,0.839610785977541,1.5,96,0.57,0.59,0.6,0.585104166666667,0.00845978619446972,0.01,96,0.2,0.2,0.2,0.2,0,0,96,71.7,75.1,80.5,75.2145833333333,2.32057067240238,3.92500000000001,96,6.8,7,7.4,7.0375,0.140862007877063,0.199999999999999,96,0.26,0.31,0.38,0.311875,0.0322592296054453,0.06,96,7.7,7.8,7.8,7.7875,0.0332454983102183,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-13,96,16.8,18.65,20.9,18.715625,1.50068953449652,3.025,96,0.57,0.59,0.59,0.583958333333333,0.0071787943081898,0.01,96,0.2,0.2,0.2,0.2,0,0,96,71.9,75.35,84.9,77.13125,3.88742405578214,6.80000000000001,96,6.9,7.1,7.6,7.18125,0.184283820005418,0.225000000000001,96,0.22,0.26,0.31,0.264895833333333,0.0298415038306918,0.06,96,7.7,7.8,7.8,7.76979166666667,0.0461571495668909,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-14,96,17.5,19.25,22.3,19.759375,1.67938448154141,3.325,96,0.58,0.59,0.6,0.592604166666667,0.00743318188815908,0.01,96,0.2,0.2,0.2,0.2,0,0,96,65.8,74.4,93,76.1364583333333,7.32692395845504,12.175,96,6.3,6.85,8.1,6.93645833333333,0.437726132035393,0.7,96,0.24,0.3,0.36,0.291979166666667,0.0301442074968647,0.04,96,7.7,7.7,7.9,7.73854166666667,0.0510310363079827,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-15,96,18.1,20.4,22.3,20.203125,1.39581729501129,2.625,96,0.6,0.6,0.6,0.6,0,0,96,0.2,0.2,0.2,0.2,0,0,96,65.4,79.95,96.2,80.7104166666667,9.92229259550822,19.075,96,6.2,7.35,8.4,7.28020833333333,0.711058483295619,1.4,96,0.36,0.39,0.4,0.382291666666667,0.0107094809610989,0.02,96,7.7,7.7,7.9,7.765625,0.075153351993038,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-16,96,18.7,20.35,22.3,20.4625,1.25482227720439,2.5,96,0.6,0.61,0.61,0.60875,0.00332454983102185,0,96,0.2,0.2,0.2,0.2,0,0,96,69.5,83.15,97,83.0427083333333,8.24863299413484,14.75,96,6.5,7.5,8.4,7.45208333333333,0.557433813237366,1,96,0.4,0.42,0.44,0.421666666666667,0.0101220620602166,0.01,96,7.7,7.8,7.9,7.78541666666667,0.076748621337409,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-17,96,20,21.2,23.3,21.51875,1.22786185576477,2.5,96,0.6,0.61,0.62,0.6109375,0.00326967727362873,0,96,0.2,0.2,0.3,0.221875,0.041556872887773,0,96,64.2,71.75,86.8,73.1625,6.37113969809418,7.70000000000002,96,5.6,6.2,7.8,6.453125,0.642847796506828,0.824999999999999,96,0.41,0.43,0.44,0.426875,0.0106930867977006,0.02,96,7.6,7.7,7.8,7.69895833333333,0.0422892089425005,0,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-18,96,21.2,22.8,25,23.0322916666667,1.41246293228804,2.825,96,0.62,0.62,0.62,0.62,0,0,96,0.3,0.3,0.3,0.3,0,0,96,48.3,57.75,65.1,57.134375,4.63230823728982,8.40000000000001,96,4,4.85,5.7,4.89166666666667,0.418937670697951,0.725000000000001,96,0.38,0.41,0.43,0.405,0.0147968702238363,0.03,96,7.5,7.6,7.6,7.58229166666667,0.0383743106687043,0,0,NA,NA,NA,NA,NA,NA,96,0,96,53
"owcsuwq",1995-06-19,96,22.8,24.15,26.5,24.5822916666667,1.36874854802454,2.75,96,0.62,0.62,0.63,0.622291666666667,0.00422502984521796,0,96,0.3,0.3,0.3,0.3,0,0,96,40,56.2,83,59.2197916666667,12.7132472955672,23.65,96,3.4,4.7,6.7,4.896875,0.934536544299675,1.7,96,0.31,0.36,0.38,0.351875,0.0204842686752028,0.04,96,7.4,7.6,7.7,7.54791666666667,0.0695537152008834,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,52
"owcsuwq",1995-06-20,90,24.5,25.7,26.7,25.7033333333333,0.703035153435653,1.3,90,0.62,0.66,0.66,0.648444444444444,0.0149839697948002,0.03,90,0.3,0.3,0.3,0.3,0,0,90,42.3,80.95,114.9,78.4888888888889,22.9050234637548,38.15,90,3.5,6.6,9.2,6.37,1.787374573269,3,90,0.3,0.34,0.35,0.327555555555556,0.0167137910566587,0.03,90,7.4,7.65,7.9,7.65333333333333,0.161593191535293,0.3,0,NA,NA,NA,NA,NA,NA,90,0,90,24
"owcsuwq",1995-06-21,96,24.9,25.6,26.9,25.8041666666667,0.635596142326518,1.2,96,0.65,0.66,0.66,0.657083333333333,0.00456915670364414,0.01,96,0.3,0.3,0.3,0.3,0,0,96,60.9,114.05,164.6,107.661458333333,33.3680161067977,62.1,96,5,9.3,13.2,8.71875,2.61925310768266,4.825,96,0.35,0.45,0.5,0.441979166666667,0.0408751575993528,0.04,96,7.5,7.95,8.4,7.90208333333333,0.301218286530468,0.6,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-22,96,23.5,25.15,26.9,25.1052083333333,1.07941210038434,2.025,96,0.65,0.66,0.67,0.6590625,0.00681764351942039,0.01,96,0.3,0.3,0.3,0.3,0,0,96,63.2,112.6,174.4,116.561458333333,39.9171836623664,77.95,96,5.4,9.3,14.1,9.53854166666667,3.10525428373695,6.05,96,0.34,0.37,0.44,0.371354166666667,0.0230614644017,0.03,96,7.6,8,8.5,7.99479166666667,0.324238311209734,0.600000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-23,96,24,25.2,27.3,25.4614583333333,1.08854028687061,2,96,0.64,0.65,0.66,0.651979166666667,0.00815892042222134,0.0125,96,0.3,0.3,0.3,0.3,0,0,96,98.7,138.1,187.9,140.179166666667,26.1628660777735,39.15,96,8.3,11.35,15,11.4270833333333,1.91214837382165,2.8,96,0.31,0.34,0.37,0.339895833333333,0.0160587599748494,0.02,96,7.9,8.2,8.5,8.18020833333333,0.194460003554603,0.300000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-24,96,24.2,25.3,26.3,25.1802083333333,0.677086605930013,1.2,96,0.64,0.65,0.66,0.649791666666667,0.00542492622635585,0,96,0.3,0.3,0.3,0.3,0,0,96,72.1,123.9,159.4,118.610416666667,25.9782316936666,46.825,96,6,10.2,12.9,9.72916666666667,2.02343723540268,3.625,96,0.26,0.29,0.32,0.286770833333333,0.0141789162726446,0.02,96,7.7,8.1,8.3,8.03333333333333,0.216024689946929,0.399999999999999,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-25,96,23.7,25.2,26.4,25.0385416666667,0.821214734616274,1.5,96,0.66,0.67,0.67,0.667291666666667,0.00446722960579342,0.01,96,0.3,0.3,0.3,0.3,0,0,96,60.6,100.55,126.8,97.159375,18.2381646013604,26.2,96,5.1,8.3,10.4,7.99270833333333,1.40781613569735,1.875,96,0.24,0.27,0.3,0.263541666666667,0.0150772862745094,0.02,96,7.6,7.9,8.1,7.9,0.162221421130763,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-06-26,96,23.9,25,26.8,25.1989583333333,0.962616477345023,1.9,96,0.67,0.67,0.68,0.6709375,0.00293010687787826,0,96,0.3,0.3,0.3,0.3,0,0,96,54.3,85,119.5,84.3541666666667,17.9872464565236,29.275,96,4.6,6.95,9.6,6.91458333333333,1.36057102305316,2.125,96,0.26,0.27,0.34,0.281458333333333,0.0196270043115503,0.02,96,7.6,7.8,8.1,7.77083333333333,0.139862087460369,0.300000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,8
"owcsuwq",1995-06-27,96,24,25.15,26.4,25.1166666666667,0.78440948847782,1.525,96,0.67,0.68,0.68,0.677395833333333,0.00441165720543263,0.01,96,0.3,0.3,0.3,0.3,0,0,96,38.2,69.55,94.1,67.965625,15.2273772018483,27.275,96,3.2,5.65,7.6,5.5875,1.20439982869827,2.125,96,0.29,0.32,0.35,0.319166666666667,0.0146299380627294,0.02,96,7.4,7.6,7.8,7.58854166666667,0.104498593963512,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,33
"owcsuwq",1995-06-28,96,23.8,24.8,25.9,24.7604166666667,0.57846969927772,0.899999999999999,96,0.68,0.68,0.69,0.680104166666667,0.00102062072615965,0,96,0.3,0.3,0.3,0.3,0,0,96,19.2,44.95,69.9,43.4,12.4143550185387,19.875,96,1.6,3.7,5.7,3.584375,0.991259499191227,1.625,96,0.26,0.3,0.33,0.298854166666667,0.0165986550924222,0.02,96,7.3,7.4,7.6,7.43229166666667,0.0787999354350077,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,4,96,90
"owcsuwq",1995-06-29,96,20.7,22.6,24.5,22.21875,1.18980869758214,2.225,96,0.3,0.66,0.69,0.5584375,0.145879027928876,0.2425,96,0.1,0.3,0.3,0.230208333333333,0.0835020222467591,0.1,96,20.2,44.65,77.1,49.3635416666667,20.2843529003939,41.225,96,1.7,3.75,6.9,4.32916666666667,1.8588574117433,3.825,96,0.28,0.325,0.8,0.425,0.184772975923372,0.23,96,7.2,7.4,7.5,7.36770833333333,0.0760813853250746,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,4,96,59
"owcsuwq",1995-06-30,96,20.2,21.05,21.8,21.046875,0.594351149972543,1.2,96,0.31,0.45,0.51,0.4415625,0.0534362015077695,0.0625,96,0.1,0.2,0.2,0.175,0.0435285750066007,0.025,96,57.9,72.3,76.2,70.7125,4.31651053026571,5.27499999999999,96,5.2,6.4,6.8,6.29166666666667,0.388700037687476,0.5,96,0.26,0.345,0.75,0.404375,0.140231481561925,0.1925,96,7.2,7.4,7.5,7.35416666666667,0.0845005969043592,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-07-01,96,20.4,21.3,21.7,21.2520833333333,0.374722119265285,0.700000000000003,96,0.51,0.55,0.57,0.545833333333333,0.017809912477498,0.03,96,0.2,0.2,0.2,0.2,0,0,96,48.7,59.3,67.8,59.0958333333333,4.07642559284909,5.6,96,4.4,5.3,6,5.2375,0.346486120326554,0.5,96,0.23,0.32,0.37,0.308229166666667,0.0370204720509773,0.04,96,7.4,7.5,7.5,7.459375,0.0493710441453286,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,21
"owcsuwq",1995-07-02,96,19.5,20.2,21.3,20.259375,0.578851517184993,0.924999999999997,96,0.57,0.57,0.59,0.575520833333333,0.0067854009952741,0.01,96,0.2,0.2,0.2,0.2,0,0,96,46.1,58.9,64.2,58.3760416666667,3.17147632206257,3.22500000000001,96,4.1,5.3,5.8,5.275,0.300525854917151,0.4,96,0.34,0.385,0.48,0.401666666666667,0.0465361583619417,0.09,96,7.5,7.5,7.6,7.53229166666667,0.0470045723793057,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,11
"owcsuwq",1995-07-03,89,17.9,19.4,21.9,19.7438202247191,1.37790643700208,2.7,88,0.57,0.58,0.6,0.585340909090909,0.00993644905656491,0.0125000000000001,88,0.2,0.3,0.3,0.260227272727273,0.0492233304353043,0.1,89,49.7,73.8,86.7,70.7595505617978,10.6531548795002,19.3,89,4.7,6.7,7.6,6.43033707865169,0.83317635566084,1.5,89,0.26,0.28,0.35,0.288314606741573,0.0212793089353025,0.03,89,7.5,7.6,7.8,7.64269662921348,0.056180796722073,0.100000000000001,0,NA,NA,NA,NA,NA,NA,89,0,89,4
"owcsuwq",1995-07-04,96,18.8,20.55,23.2,20.8041666666667,1.44578637620294,2.725,96,0.58,0.58,0.6,0.5840625,0.00534654339885028,0.01,96,0.3,0.3,0.3,0.3,0,0,96,57.5,71.95,83.5,72.1135416666667,5.52840739971223,7.30000000000001,96,5.3,6.4,7.1,6.42291666666667,0.357617604260742,0.3,96,0.22,0.27,0.32,0.269166666666667,0.0309385355577173,0.0525,96,7.5,7.6,7.7,7.621875,0.052721961867498,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-07-05,96,20.8,22.05,24.4,22.3947916666667,1.28623234306671,2.5,96,0.59,0.59,0.6,0.593854166666667,0.00489248439024306,0.01,96,0.3,0.3,0.3,0.3,0,0,96,52.7,70.4,78.9,68.7395833333333,6.5645054997418,8.77500000000001,96,4.7,6,6.7,5.93645833333333,0.474645527939517,0.6,96,0.21,0.24,0.29,0.244791666666667,0.0208240330118158,0.03,96,7.5,7.6,7.7,7.61770833333333,0.0615497944186857,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,5
"owcsuwq",1995-07-06,96,21.8,23.3,25.3,23.375,1.12689606301651,2.075,96,0.59,0.6,0.61,0.5990625,0.0052471796935918,0,96,0.3,0.3,0.3,0.3,0,0,96,58.5,69.45,83.6,70.6864583333333,7.60856331679076,13.35,96,5.1,5.9,6.9,5.98645833333333,0.530862216570794,1,96,0.14,0.19,0.23,0.19125,0.0208881734355516,0.03,96,7.5,7.6,7.7,7.61666666666667,0.080350111081922,0.125000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-07-07,96,21.8,22.45,23.4,22.496875,0.507512639199625,1,96,0.58,0.59,0.6,0.590104166666667,0.00876533743508356,0.02,96,0.3,0.3,0.3,0.3,0,0,96,60.5,67.4,78.5,69.1708333333333,4.46351093026122,7.375,96,5.3,5.9,6.7,5.96875,0.350432064142178,0.6,96,0.14,0.19,0.29,0.1959375,0.0399888964852153,0.0525,96,7.6,7.7,7.7,7.65416666666667,0.050087642486192,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,0
"owcsuwq",1995-07-08,96,20,21.85,23.9,21.9052083333333,1.34769743532923,2.8,96,0.59,0.6,0.61,0.599895833333333,0.00177395880013077,0,96,0.3,0.3,0.3,0.3,0,0,96,52.2,64.05,74.3,63.1416666666667,5.66239054346013,7.35000000000001,96,4.7,5.5,6.3,5.50833333333333,0.387343630022875,0.5,96,0.26,0.3,0.34,0.2984375,0.0168790199890122,0.02,96,7.6,7.6,7.7,7.6375,0.048666426339229,0.100000000000001,0,NA,NA,NA,NA,NA,NA,96,0,96,11
"owcsuwq",1995-07-09,96,20.4,21.7,22.8,21.625,0.766262288473628,1.5,96,0.59,0.6,0.6,0.599375,0.00243332131696144,0,96,0.3,0.3,0.3,0.3,0,0,96,45.5,63.35,88.4,63.4645833333333,9.02303460642659,12,96,4.1,5.6,7.6,5.55833333333333,0.725427883414394,1,96,0.2,0.22,0.26,0.221145833333333,0.0160177396175659,0.02,96,7.5,7.6,7.7,7.59791666666667,0.0561561107265258,0,0,NA,NA,NA,NA,NA,NA,96,0,96,18
"owcsuwq",1995-07-10,96,20.3,21.5,24.6,21.978125,1.47671064941825,3.025,96,0.58,0.59,0.59,0.585520833333333,0.00499890338851626,0.01,96,0.3,0.3,0.3,0.3,0,0,96,50,65.9,110.2,70.75,15.1517586264329,23.575,96,4.5,5.7,9.3,6.14479166666667,1.15054859150038,1.625,96,0.18,0.22,0.25,0.219895833333333,0.0185526160258738,0.02,96,7.5,7.6,7.9,7.64270833333333,0.127934844985264,0.2,0,NA,NA,NA,NA,NA,NA,96,0,96,8
"owcsuwq",1995-07-11,96,21.3,23.2,26.6,23.509375,1.64713966588974,2.8,96,0.58,0.59,0.59,0.5859375,0.00493710441453288,0.01,96,0.3,0.3,0.3,0.3,0,0,96,52.3,93.1,144.1,94.8875,25.6065585759833,43.375,96,4.6,7.95,11.5,7.97916666666667,1.9144281359506,3.325,96,0.21,0.235,0.29,0.242604166666667,0.0250155653298487,0.0425,96,7.5,7.8,8.3,7.84270833333333,0.2150861720416,0.4,0,NA,NA,NA,NA,NA,NA,96,0,96,2
